"""Fiskální rok/období"""FISCPER:0FISCPER;"""Kapitola"""FM_AREA:0FM_AREA;"""Prur. a spec. ukazat"""/BIC/ZC_PSUK:ZC_PSUK;"""Schválený rozpočet 0"""KYF_0001:ZU_ROZSCH;"""Rozpočet po změnách 0"""KYF_0002:ZU_ROZPZM;"""Konečný rozpočet 0"""KYF_0003:ZU_KROZP;"""Skutečnost 0"""KYF_0004:ZU_ROZKZ;"""Mimorozpočtové prostředky"""KYF_0005:ZU_ROZKZ;"""Čerpání nároků z nespotřebovaných výdajů"""KYF_0006:ZU_ROZKZ
0000000;0313;PU10160000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0313;PU10180000;600000.00 ;600000.00 ;600000.00 ;0.00 ;0.00 ;0.00 
2025001;0313;PU10200000;18301313583.00 ;18301313583.00 ;18321995683.47 ;540392959.52 ;0.00 ;904576.69 
2025001;0313;PU10200100;1694416216.00 ;1694416216.00 ;1714398316.47 ;87196144.00 ;0.00 ;904576.69 
2025001;0313;PU10200200;16606897367.00 ;16606897367.00 ;16607597367.00 ;453196815.52 ;0.00 ;0.00 
2025001;0313;PU10220000;103971422.00 ;103971422.00 ;103971422.00 ;0.00 ;0.00 ;0.00 
2025001;0313;PU10220100;15600212.00 ;15600212.00 ;15600212.00 ;0.00 ;0.00 ;0.00 
2025001;0313;PU10220200;88371210.00 ;88371210.00 ;88371210.00 ;0.00 ;0.00 ;0.00 
2025001;0313;PU10230000;1356844920.00 ;1356844920.00 ;1356844920.00 ;20229.00 ;0.00 ;0.00 
2025001;0313;PU10240000;8647722005.00 ;8646659609.00 ;8646659609.00 ;234379.00 ;0.00 ;0.00 
2025001;0313;SU1010000000;1155000000.00 ;1155000000.00 ;0.00 ;204891333.46 ;0.00 ;0.00 
2025001;0313;SU1020000000;789068913659.00 ;789068913659.00 ;0.00 ;63415361779.05 ;0.00 ;0.00 
2025001;0313;SU1020010000;692599673431.00 ;692599673431.00 ;0.00 ;55964786061.21 ;0.00 ;0.00 
2025001;0313;SU1020020000;96469240228.00 ;96469240228.00 ;0.00 ;7450575717.84 ;0.00 ;0.00 
2025001;0313;SU1030000000;18329268577.00 ;18329268577.00 ;0.00 ;219639063.94 ;1940493.39 ;0.00 
2025001;0313;SU1030010000;16606897367.00 ;16606897367.00 ;0.00 ;700000.00 ;700000.00 ;0.00 
2025001;0313;SU1030030000;88371210.00 ;88371210.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0313;SU1030040000;1634000000.00 ;1634000000.00 ;0.00 ;218939063.94 ;1240493.39 ;0.00 
2025001;0313;SU5010000000;699772000000.00 ;699772000000.00 ;699772000000.00 ;60880967159.32 ;0.00 ;0.00 
2025001;0313;SU5020000000;61169396710.00 ;61169396710.00 ;61169396710.00 ;4957672813.22 ;0.00 ;0.00 
2025001;0313;SU5030000000;47000000000.00 ;47000000000.00 ;47000000000.00 ;4517935037.85 ;0.00 ;0.00 
2025001;0313;SU5040000000;14900000000.00 ;14900000000.00 ;14900000000.00 ;1304323289.89 ;0.00 ;0.00 
2025001;0313;SU5050000000;3970000000.00 ;3970000000.00 ;3970000000.00 ;335829445.67 ;0.00 ;0.00 
2025001;0313;SU5060000000;1000000.00 ;1000000.00 ;1000000.00 ;71381.40 ;0.00 ;0.00 
2025001;0313;SU5070000000;12000000000.00 ;12000000000.00 ;12000000000.00 ;1163318478.16 ;0.00 ;0.00 
2025001;0313;SU5080000000;45015482820.00 ;45015482820.00 ;45015482820.00 ;3804705461.24 ;0.00 ;0.00 
2025001;0313;SU5090000000;4514528877.00 ;4514528877.00 ;4524528877.00 ;248534132.26 ;0.00 ;2070003.00 
2025001;0313;SU5100000000;220000000.00 ;220000000.00 ;220000000.00 ;18545981.40 ;0.00 ;0.00 
2025001;0313;SU5110000000;390000000.00 ;390000000.00 ;390000000.00 ;29618787.10 ;0.00 ;0.00 
2025001;0313;SU5120000000;12400000000.00 ;12400000000.00 ;12400000000.00 ;38069580.00 ;0.00 ;0.00 
2025001;0313;SU5130000000;19698854994.00 ;19698854994.00 ;19699554994.00 ;236434956.92 ;0.00 ;0.00 
2025001;0313;SU5140000000;42266092196.00 ;42266092196.00 ;42266092196.00 ;1064271017.01 ;0.00 ;0.00 
2025001;0313;SU5150000000;5167094740.00 ;5167094740.00 ;5187076840.47 ;6428202.50 ;0.00 ;904576.69 
2025001;0313;SU5180000000;270000000.00 ;270000000.00 ;270000000.00 ;24404766.80 ;0.00 ;0.00 
0000000;0313;SU5190000000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10010000;44141148721.00 ;44141148721.00 ;44151725651.67 ;12112585.78 ;211262.67 ;0.00 
2025001;0314;PU10020000;14683752062.00 ;14683752062.00 ;14686433110.33 ;23986230.90 ;71409.01 ;0.00 
2025001;0314;PU10030000;436762671.00 ;436762671.00 ;436823235.09 ;6038989.49 ;11511.93 ;0.00 
2025001;0314;PU10040000;36055156671.00 ;36055156671.00 ;36055356335.71 ;7530394.68 ;199664.71 ;0.00 
2025001;0314;PU10060000;5663022761.00 ;5663022761.00 ;5663397348.96 ;1484142.28 ;11597.96 ;0.00 
2025001;0314;PU10080000;773345257.00 ;773345257.00 ;796146971.74 ;5530.46 ;0.00 ;0.00 
2025001;0314;PU10080100;773345257.00 ;773345257.00 ;794588373.74 ;5530.46 ;0.00 ;0.00 
2025001;0314;PU10080101;125145257.00 ;125145257.00 ;125145257.00 ;5530.46 ;0.00 ;0.00 
2025001;0314;PU10080102;648200000.00 ;648200000.00 ;669443116.74 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10080200;0.00 ;0.00 ;1558598.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10090000;648200000.00 ;648200000.00 ;669443116.74 ;0.00 ;0.00 ;0.00 
0000000;0314;PU10100000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10110000;116533048.00 ;116533048.00 ;116533048.00 ;5530.46 ;0.00 ;0.00 
0000000;0314;PU10120000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10140000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10150000;28268878.00 ;28268878.00 ;32051036.59 ;966.00 ;0.00 ;0.00 
0000000;0314;PU10170000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10180000;50000.00 ;50000.00 ;50000.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10200000;4614702703.00 ;4614702703.00 ;4635117660.76 ;1827415.10 ;292715.86 ;0.00 
2025001;0314;PU10200100;874653581.00 ;874653581.00 ;877088639.54 ;28091.62 ;0.00 ;0.00 
2025001;0314;PU10200200;3740049122.00 ;3740049122.00 ;3758029021.22 ;1799323.48 ;292715.86 ;0.00 
2025001;0314;PU10220000;337000.00 ;337000.00 ;337000.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10220100;50550.00 ;50550.00 ;50550.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10220200;286450.00 ;286450.00 ;286450.00 ;0.00 ;0.00 ;0.00 
2025001;0314;PU10230000;7970996265.00 ;7970996265.00 ;8224073554.40 ;5404912.96 ;33600.00 ;0.00 
2025001;0314;PU10240000;1961362009.00 ;1961362009.00 ;1965719259.00 ;1580504.09 ;0.00 ;0.00 
2025001;0314;PU10250000;129000000.00 ;129000000.00 ;129000000.00 ;932636.81 ;0.00 ;0.00 
2025001;0314;SU1010000000;35000000.00 ;35000000.00 ;0.00 ;30547638.71 ;0.00 ;0.00 
2025001;0314;SU1020000000;11349801263.00 ;11349801263.00 ;0.00 ;907900615.00 ;0.00 ;0.00 
2025001;0314;SU1020010000;9968636847.00 ;9968636847.00 ;0.00 ;816832413.00 ;0.00 ;0.00 
2025001;0314;SU1020020000;1381164416.00 ;1381164416.00 ;0.00 ;91068202.00 ;0.00 ;0.00 
2025001;0314;SU1030000000;4668835572.00 ;4668835572.00 ;0.00 ;936836479.12 ;679251408.84 ;0.00 
2025001;0314;SU1030010000;3740049122.00 ;3740049122.00 ;0.00 ;448907287.67 ;257052200.80 ;0.00 
2025001;0314;SU1030030000;286450.00 ;286450.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0314;SU1030040000;928500000.00 ;928500000.00 ;0.00 ;487929191.45 ;422199208.04 ;0.00 
2025001;0314;SU5010000000;55248198881.00 ;55244744309.00 ;55264379198.82 ;444135097.26 ;1152741.10 ;0.00 
2025001;0314;SU5020000000;15817655942.00 ;15817655942.00 ;16069878232.18 ;82011707.39 ;789390.53 ;0.00 
2025001;0314;SU5030000000;17064652079.00 ;17068763651.00 ;17122306032.61 ;891409915.60 ;55033.04 ;0.00 
2025001;0314;SU5060000000;317056594.00 ;317056594.00 ;317056594.00 ;4255243.63 ;0.00 ;0.00 
2025001;0314;SU5070000000;10264183065.00 ;10264183065.00 ;10264183065.00 ;713660696.00 ;0.00 ;0.00 
2025001;0314;SU5080000000;9054482345.00 ;9054482345.00 ;9054482345.00 ;783241870.66 ;0.00 ;0.00 
2025001;0315;PU10010000;1287861049.00 ;1287861049.00 ;1287861049.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10020000;429807953.00 ;429807953.00 ;429807953.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10030000;12450659.00 ;12450659.00 ;12450659.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10060000;260042547.00 ;260042547.00 ;260042547.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10080000;296367295.00 ;296367295.00 ;296367295.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10080100;296367295.00 ;296367295.00 ;296367295.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10080101;296367295.00 ;296367295.00 ;296367295.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10080102;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0315;PU10080200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10090000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10110000;295954295.00 ;295954295.00 ;295954295.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10140000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10180000;3000000.00 ;3000000.00 ;3000000.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10200000;13960304083.00 ;13960304083.00 ;15079745849.10 ;308092360.94 ;0.00 ;7281361.81 
2025001;0315;PU10200100;519369280.00 ;519369280.00 ;573694054.23 ;484081.37 ;0.00 ;470693.95 
2025001;0315;PU10200200;13440934803.00 ;13440934803.00 ;14506051794.87 ;307608279.57 ;0.00 ;6810667.86 
2025001;0315;PU10220000;276100000.00 ;276100000.00 ;276100000.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10220100;41415000.00 ;41415000.00 ;41415000.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10220200;234685000.00 ;234685000.00 ;234685000.00 ;0.00 ;0.00 ;0.00 
2025001;0315;PU10230000;4461609501.00 ;4461609501.00 ;4539865727.58 ;6035627.41 ;0.00 ;0.00 
2025001;0315;PU10240000;985023032.00 ;985023032.00 ;985023032.00 ;0.00 ;0.00 ;0.00 
2025001;0315;SU1010000000;170499999.00 ;170499999.00 ;0.00 ;3862079.00 ;0.00 ;0.00 
2025001;0315;SU1030000000;43695619803.00 ;43695619803.00 ;0.00 ;1132782168.90 ;132666.00 ;0.00 
2025001;0315;SU1030010000;13440934803.00 ;13440934803.00 ;0.00 ;2634053.91 ;0.00 ;0.00 
2025001;0315;SU1030030000;234685000.00 ;234685000.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0315;SU1030040000;30020000000.00 ;30020000000.00 ;0.00 ;1130148114.99 ;132666.00 ;0.00 
2025001;0315;SU5010000000;3313201536.00 ;3313201536.00 ;4434569518.34 ;65501357.99 ;0.00 ;7281361.81 
2025001;0315;SU5020000000;3007500000.00 ;3007500000.00 ;3007500000.00 ;107210228.65 ;0.00 ;0.00 
2025001;0315;SU5030000000;2957479138.00 ;2957479138.00 ;2957479138.00 ;134656372.41 ;0.00 ;0.00 
2025001;0315;SU5040000000;5762012462.00 ;5762012462.00 ;5857505746.38 ;133817254.32 ;269599.00 ;0.00 
2025001;0315;SU5050000000;6296065098.00 ;6296065098.00 ;6296065098.00 ;0.00 ;0.00 ;0.00 
2025001;0317;PU10010000;634687572.00 ;631243632.00 ;631243632.00 ;1229025.52 ;0.00 ;0.00 
2025001;0317;PU10020000;214389201.00 ;213225149.00 ;213225149.00 ;147151.04 ;0.00 ;0.00 
2025001;0317;PU10030000;5897801.00 ;5863362.00 ;5863362.00 ;4184.00 ;0.00 ;0.00 
2025001;0317;PU10060000;136460589.00 ;135884589.00 ;135884589.00 ;432625.52 ;0.00 ;0.00 
2025001;0317;PU10170000;29550080.00 ;29550080.00 ;29550080.00 ;0.00 ;0.00 ;0.00 
0000000;0317;PU10180000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0317;PU10200000;8541054488.00 ;8541054488.00 ;8541054488.00 ;509998100.16 ;0.00 ;0.00 
2025001;0317;PU10200100;1199609546.00 ;1199609546.00 ;1199609546.00 ;51480656.85 ;0.00 ;0.00 
2025001;0317;PU10200200;7341444942.00 ;7341444942.00 ;7341444942.00 ;458517443.31 ;0.00 ;0.00 
2025001;0317;PU10220000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0317;PU10220100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0317;PU10220200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0317;PU10230000;3384918830.00 ;3393818830.00 ;3393818830.00 ;1483293.77 ;0.00 ;0.00 
2025001;0317;PU10240000;453319606.00 ;450451666.00 ;450451666.00 ;418400.00 ;0.00 ;0.00 
2025001;0317;SU1010000000;3000000.00 ;3000000.00 ;0.00 ;484530.48 ;0.00 ;0.00 
2025001;0317;SU1030000000;7433444942.00 ;7433444942.00 ;0.00 ;10105683.24 ;0.00 ;0.00 
2025001;0317;SU1030010000;7341444942.00 ;7341444942.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0317;SU1030030000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0317;SU1030040000;92000000.00 ;92000000.00 ;0.00 ;10105683.24 ;0.00 ;0.00 
2025001;0317;SU5010000000;10603947129.00 ;10617489560.00 ;10617489560.00 ;547257295.22 ;0.00 ;0.00 
2025001;0317;SU5010060000;310000000.00 ;310000000.00 ;310000000.00 ;0.00 ;0.00 ;0.00 
2025001;0317;SU5010100000;7840600.00 ;7840600.00 ;7840600.00 ;0.00 ;0.00 ;0.00 
2025001;0317;SU5019990000;10286106529.00 ;10299648960.00 ;10299648960.00 ;547257295.22 ;0.00 ;0.00 
2025001;0317;SU5020000000;1070635980.00 ;1070635980.00 ;1070635980.00 ;563644.00 ;0.00 ;0.00 
2025001;0317;SU5020050000;1040975682.00 ;1040975682.00 ;1040975682.00 ;0.00 ;0.00 ;0.00 
2025001;0317;SU5029990000;29660298.00 ;29660298.00 ;29660298.00 ;563644.00 ;0.00 ;0.00 
2025001;0317;SU5030000000;123489624.00 ;122713176.00 ;122713176.00 ;965456.00 ;0.00 ;0.00 
2025001;0317;SU5040000000;1504901382.00 ;1501035399.00 ;1501035399.00 ;28009561.78 ;0.00 ;0.00 
2025001;0321;PU10010000;56408032.00 ;56408032.00 ;56408032.00 ;0.00 ;0.00 ;0.00 
2025001;0321;PU10020000;19065914.00 ;19065914.00 ;19065914.00 ;0.00 ;0.00 ;0.00 
2025001;0321;PU10030000;376661.00 ;376661.00 ;376661.00 ;0.00 ;0.00 ;0.00 
2025001;0321;PU10060000;37666151.00 ;37666151.00 ;37666151.00 ;0.00 ;0.00 ;0.00 
2025001;0321;PU10080000;4813000000.00 ;4813000000.00 ;4813000000.00 ;10322016.84 ;0.00 ;0.00 
2025001;0321;PU10080100;4813000000.00 ;4813000000.00 ;4813000000.00 ;10322016.84 ;0.00 ;0.00 
2025001;0321;PU10080101;149841581.00 ;149841581.00 ;149841581.00 ;10323018.47 ;0.00 ;0.00 
2025001;0321;PU10080102;4663158419.00 ;4663158419.00 ;4663158419.00 ;1001.63-;0.00 ;0.00 
0000000;0321;PU10080200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10090000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10120000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10200000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10200100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10200200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;PU10240000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0321;SU1010000000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0321;SU1030000000;0.00 ;0.00 ;0.00 ;714129.53 ;0.00 ;0.00 
0000000;0321;SU1030010000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0321;SU1030040000;0.00 ;0.00 ;0.00 ;714129.53 ;0.00 ;0.00 
2025001;0321;SU5010000000;149841581.00 ;149841581.00 ;149841581.00 ;10323018.47 ;0.00 ;0.00 
2025001;0321;SU5020000000;4663158419.00 ;4663158419.00 ;4663158419.00 ;1001.63-;0.00 ;0.00 
2025001;0322;PU10010000;1219667635.00 ;1219667635.00 ;1279615323.54 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10020000;407543951.00 ;407543951.00 ;429372066.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10030000;11264242.00 ;11264242.00 ;11563966.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10060000;152715553.00 ;152715553.00 ;157886821.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10080000;3806998380.00 ;3806998380.00 ;3809009480.00 ;29510434.69 ;0.00 ;0.00 
2025001;0322;PU10080100;1051451566.00 ;1051451566.00 ;1053462666.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10080101;511451566.00 ;511451566.00 ;513462666.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10080102;540000000.00 ;540000000.00 ;540000000.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10080200;2755546814.00 ;2755546814.00 ;2755546814.00 ;29510434.69 ;0.00 ;0.00 
2025001;0322;PU10090000;540000000.00 ;540000000.00 ;540000000.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10110000;505501566.00 ;505501566.00 ;505501566.00 ;0.00 ;0.00 ;0.00 
0000000;0322;PU10120000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10140000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0322;PU10150000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0322;PU10180000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10200000;17807953978.00 ;17807953978.00 ;17813424964.42 ;483467058.87 ;0.00 ;0.00 
2025001;0322;PU10200100;165345662.00 ;165345662.00 ;165345662.00 ;3606424.89 ;0.00 ;0.00 
2025001;0322;PU10200200;17642608316.00 ;17642608316.00 ;17648079302.42 ;479860633.98 ;0.00 ;0.00 
2025001;0322;PU10220000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0322;PU10220100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10220200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;PU10230000;1570759600.00 ;1570759600.00 ;1579754859.06 ;2011962.44 ;0.00 ;0.00 
2025001;0322;PU10240000;973708668.00 ;973708668.00 ;998509705.54 ;0.00 ;0.00 ;0.00 
0000000;0322;PU10250000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;SU1010000000;201333333.00 ;201333333.00 ;0.00 ;6569393.42 ;0.00 ;0.00 
2025001;0322;SU1030000000;21415608316.00 ;21415608316.00 ;0.00 ;539333481.38 ;0.00 ;0.00 
2025001;0322;SU1030010000;17642608316.00 ;17642608316.00 ;0.00 ;524083280.39 ;0.00 ;0.00 
0000000;0322;SU1030030000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0322;SU1030040000;3773000000.00 ;3773000000.00 ;0.00 ;15250200.99 ;0.00 ;0.00 
2025001;0322;SU5010000000;19302045762.00 ;19302045762.00 ;19370002739.42 ;472953493.87 ;0.00 ;0.00 
2025001;0322;SU5020000000;4300933333.00 ;4300933333.00 ;4300933333.00 ;292105000.00 ;0.00 ;0.00 
2025001;0322;SU5020010000;2900933333.00 ;2900933333.00 ;2900933333.00 ;182939000.00 ;0.00 ;0.00 
2025001;0322;SU5020020000;1400000000.00 ;1400000000.00 ;1400000000.00 ;109166000.00 ;0.00 ;0.00 
2025001;0322;SU5030000000;2787778153.00 ;2787778153.00 ;2869566969.05 ;115299565.30 ;0.00 ;13769.80 
2025001;0322;SU5040000000;8500000000.00 ;8500000000.00 ;8500000000.00 ;3212500000.00 ;0.00 ;0.00 
2025001;0322;SU5050000000;914009814.00 ;914009814.00 ;914009814.00 ;11599495.23 ;0.00 ;0.00 
2025001;0322;SU5050010000;909509814.00 ;909509814.00 ;909509814.00 ;11554944.23 ;0.00 ;0.00 
2025001;0322;SU5050020000;4500000.00 ;4500000.00 ;4500000.00 ;44551.00 ;0.00 ;0.00 
2025001;0322;SU5060000000;0.00 ;0.00 ;516863753.00 ;516863753.00 ;0.00 ;516863753.00 
2025001;0322;SU5060010000;0.00 ;0.00 ;516863753.00 ;516863753.00 ;0.00 ;516863753.00 
0000000;0322;SU5060020000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10010000;664940733.00 ;664940733.00 ;664940733.00 ;465795.00 ;0.00 ;0.00 
2025001;0327;PU10020000;224749970.00 ;224749970.00 ;224749970.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10030000;6529724.00 ;6529724.00 ;6529724.00 ;22800.00 ;0.00 ;0.00 
2025001;0327;PU10060000;79064254.00 ;79064254.00 ;79064254.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080000;91739905.00 ;91739905.00 ;91739905.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080100;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080101;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10080102;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080200;327464.00 ;327464.00 ;327464.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10090000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10110000;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10180000;7684309.00 ;7684309.00 ;7684309.00 ;122342.46 ;0.00 ;0.00 
2025001;0327;PU10200000;37507460668.00 ;37507460668.00 ;37507460668.00 ;21235.50 ;0.00 ;0.00 
2025001;0327;PU10200100;16074317.00 ;16074317.00 ;16074317.00 ;3185.33 ;0.00 ;0.00 
2025001;0327;PU10200200;37491386351.00 ;37491386351.00 ;37491386351.00 ;18050.17 ;0.00 ;0.00 
0000000;0327;PU10220000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10220100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10220200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10230000;82087334518.00 ;82087334518.00 ;82139930646.92 ;17023445.23 ;0.00 ;12551602.25 
2025001;0327;PU10240000;573908283.00 ;573908283.00 ;573908283.00 ;465795.00 ;0.00 ;0.00 
2025001;0327;PU10250000;136389600.00 ;136389600.00 ;136389600.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU1010000000;225000000.00 ;225000000.00 ;0.00 ;18873528.76 ;0.00 ;0.00 
2025001;0327;SU1030000000;38453386351.00 ;38453386351.00 ;0.00 ;68898387.12 ;0.00 ;0.00 
2025001;0327;SU1030010000;37491386351.00 ;37491386351.00 ;0.00 ;64257957.71 ;0.00 ;0.00 
0000000;0327;SU1030030000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU1030040000;962000000.00 ;962000000.00 ;0.00 ;4640429.41 ;0.00 ;0.00 
2025001;0327;SU5010000000;11056914641.00 ;11056914641.00 ;11056914641.00 ;614955791.00 ;0.00 ;0.00 
0000000;0327;SU5020000000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030000000;119202233820.00 ;119202233820.00 ;119202233820.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030010000;37397288000.00 ;37397288000.00 ;37397288000.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030040000;81804945820.00 ;81804945820.00 ;81804945820.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5040000000;9227662463.00 ;9227647463.00 ;9280243591.92 ;105305678.36 ;0.00 ;12551602.25 
2025001;0328;PU10010000;361504405.00 ;361504405.00 ;361504405.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10020000;54320818.00 ;54320818.00 ;54320818.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10030000;3461103.00 ;3461103.00 ;3461103.00 ;865275.75 ;0.00 ;0.00 
0000000;0328;PU10060000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0328;PU10180000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10200000;1860240.00 ;1860240.00 ;1860240.00 ;13800.00 ;0.00 ;0.00 
2025001;0328;PU10200100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10200200;1860240.00 ;1860240.00 ;1860240.00 ;13800.00 ;0.00 ;0.00 
2025001;0328;PU10230000;88700000.00 ;88700000.00 ;88700000.00 ;953933.75 ;0.00 ;0.00 
2025001;0328;PU10240000;346110228.00 ;346110228.00 ;346110228.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10250000;40000000.00 ;40000000.00 ;40000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU1010000000;28000000.00 ;28000000.00 ;0.00 ;1755128.35 ;0.00 ;0.00 
2025001;0328;SU1030000000;1019860240.00 ;1019860240.00 ;0.00 ;1246136259.38 ;0.00 ;0.00 
2025001;0328;SU1030010000;1860240.00 ;1860240.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU1030040000;1018000000.00 ;1018000000.00 ;0.00 ;1246136259.38 ;0.00 ;0.00 
2025001;0328;SU5010000000;2179811178.00 ;2179811178.00 ;2179811178.00 ;9660258.04 ;0.00 ;0.00 
2025001;0328;SU5010010000;80000000.00 ;80000000.00 ;80000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU5010020000;10000000.00 ;10000000.00 ;10000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU5010030000;589811178.00 ;589811178.00 ;589811178.00 ;9660258.04 ;0.00 ;0.00 
