0FISCPER:0FISCPER;ZC_UCJED:ZC_UCJED;ZC_ICO:ZC_ICO;ZFUNDS_CT:ZFUNDS_CT;0FM_AREA:0FM_AREA;/BIC/ZC_PSUK:ZC_PSUK;/BIC/ZC_POLVK2:ZC_POLVK2;KYF_0001:ZU_ROZSCH;KYF_0002:ZU_ROZPZM;KYF_0003:ZU_KROZP;KYF_0004:ZU_OBLIG;KYF_0005:ZU_ROZKZ
2025001;1000017793;48549037;3210001;0321;PU10020000;;19065914.00 ;0.00 ;19065914.00 ;19065914.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10010000;;56408032.00 ;0.00 ;56408032.00 ;56408032.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10120000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017793;48549037;3210001;0321;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5040000000;;22774636.00 ;915166.49 ;22774636.00 ;22774636.00 ;1303627.20 
2025001;1000017795;67981801;3270005;0327;SU1030040000;;0.00 ;0.00 ;9500000.00 ;9500000.00 ;1091782.41 
2025001;1000017795;67981801;3270005;0327;SU1030000000;;0.00 ;0.00 ;9500000.00 ;9500000.00 ;1091782.41 
2025001;1000017795;67981801;3270005;0327;PU10230000;;1100000.00 ;0.00 ;1100000.00 ;1100000.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10060000;;7389810.00 ;0.00 ;7389810.00 ;7389810.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10030000;;73898.00 ;0.00 ;73898.00 ;73898.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10020000;;2507828.00 ;0.00 ;2507828.00 ;2507828.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10010000;;7419610.00 ;0.00 ;7419610.00 ;7419610.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017795;67981801;3270005;0327;SU5030040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10200200;;131203443.35 ;37690118.98 ;123549843.00 ;123549843.00 ;3485333.69 
2025001;1000017809;60162694;3070001;0307;PU10230000;;66100748566.00 ;9887547666.71 ;66100748566.00 ;66100748566.00 ;277481869.00 
2025001;1000017809;60162694;3070001;0307;PU10240000;;802632641.00 ;0.00 ;802632641.00 ;847168071.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10250000;;154466793214.29 ;35261535938.22 ;154343123590.00 ;154395235248.00 ;4044482702.91 
2025001;1000017809;60162694;3070001;0307;SU1010000000;;0.00 ;0.00 ;100000.00 ;100000.00 ;3487.20 
2025001;1000017809;60162694;3070001;0307;SU1020000000;;0.00 ;0.00 ;6579967438.00 ;6579967438.00 ;533932325.00 
2025001;1000017809;60162694;3070001;0307;SU1020010000;;0.00 ;0.00 ;5775520008.00 ;5775520008.00 ;468700149.00 
2025001;1000017809;60162694;3070001;0307;SU1020020000;;0.00 ;0.00 ;804447430.00 ;804447430.00 ;65232176.00 
2025001;1000017809;60162694;3070001;0307;SU1030000000;;0.00 ;43637.46 ;1575358843.00 ;1575358843.00 ;74838130.83 
2025001;1000017809;60162694;3070001;0307;SU1030010000;;0.00 ;0.00 ;123549843.00 ;123549843.00 ;7430916.35 
2025001;1000017809;60162694;3070001;0307;SU1030040000;;0.00 ;43637.46 ;1451809000.00 ;1451809000.00 ;67407214.48 
2025001;1000017809;60162694;3070001;0307;SU5010000000;;116158835716.94 ;19674068812.33 ;116051744693.00 ;116051744693.00 ;1301850210.28 
2025001;1000017809;60162694;3070001;0307;SU5020000000;;19572245269.35 ;5996091250.76 ;19555666669.00 ;19607778327.00 ;369428193.33 
2025001;1000017809;60162694;3070001;0307;SU5040000000;;7288400000.00 ;475667490.52 ;7288400000.00 ;7288400000.00 ;1545572222.86 
2025001;1000017809;60162694;3070001;0307;SU5050000000;;1112910687.00 ;45055372.35 ;1112910687.00 ;1112910687.00 ;19181404.41 
2025001;1000017809;60162694;3070001;0307;SU5060000000;;5948387000.00 ;5468883439.68 ;5948387000.00 ;5948387000.00 ;479503560.32 
2025001;1000017809;60162694;3070001;0307;SU5070000000;;3631436000.00 ;3340766157.00 ;3631436000.00 ;3631436000.00 ;290669843.00 
2025001;1000017809;60162694;3070001;0307;SU5080000000;;754578541.00 ;261003415.58 ;754578541.00 ;754578541.00 ;38277268.71 
2025001;1000017809;60162694;3070001;0307;PU10010000;;23535819202.00 ;0.00 ;23518816507.00 ;23518816507.00 ;81232.00 
2025001;1000017809;60162694;3070001;0307;PU10020000;;8487791001.00 ;0.00 ;8485461275.00 ;8485461275.00 ;4138.00 
2025001;1000017809;60162694;3070001;0307;PU10030000;;220526291.00 ;0.00 ;220526291.00 ;220526291.00 ;120523806.00 
2025001;1000017809;60162694;3070001;0307;PU10040000;;17497348371.00 ;0.00 ;17497348371.00 ;17497348371.00 ;11158.00 
2025001;1000017809;60162694;3070001;0307;PU10060000;;3752687748.00 ;0.00 ;3752647938.00 ;3708112508.00 ;1074.00 
2025001;1000017809;60162694;3070001;0307;PU10080000;;454363882.00 ;181937662.53 ;454322882.00 ;454322882.00 ;1604062.68 
2025001;1000017809;60162694;3070001;0307;PU10080100;;443268203.00 ;181901766.28 ;443268203.00 ;443268203.00 ;1598958.93 
2025001;1000017809;60162694;3070001;0307;PU10080101;;110028203.00 ;22730443.28 ;110028203.00 ;110028203.00 ;1598958.93 
2025001;1000017809;60162694;3070001;0307;PU10080102;;333240000.00 ;159171323.00 ;333240000.00 ;333240000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10080200;;11095679.00 ;35896.25 ;11054679.00 ;11054679.00 ;5103.75 
2025001;1000017809;60162694;3070001;0307;PU10090000;;333240000.00 ;159171323.00 ;333240000.00 ;333240000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10100000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10110000;;100119302.00 ;22730443.28 ;100119302.00 ;100119302.00 ;1598958.93 
2025001;1000017809;60162694;3070001;0307;PU10120000;;8534000.00 ;0.00 ;8534000.00 ;8534000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10150000;;7000000.00 ;1243.52 ;7000000.00 ;7000000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10160000;;1000000.00 ;0.00 ;1000000.00 ;1000000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10180000;;800000.00 ;364000.00 ;800000.00 ;800000.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10200000;;131524028.35 ;37943187.98 ;123549843.00 ;123549843.00 ;3485333.69 
2025001;1000017809;60162694;3070001;0307;PU10200100;;320585.00 ;253069.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017809;60162694;3070001;0307;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5020000000;;2681225532.00 ;1533117363.60 ;2677669269.00 ;2677669269.00 ;86778093.41 
2025001;1000017810;00006947;3120001;0312;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1030040000;;0.00 ;4891141.05 ;1116503000.00 ;1116503000.00 ;55626398.14 
2025001;1000017810;00006947;3120001;0312;SU1030030000;;0.00 ;0.00 ;17087563.00 ;17087563.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1030010000;;0.00 ;0.00 ;211997566.00 ;211997566.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1030000000;;0.00 ;4891141.05 ;1345588129.00 ;1345588129.00 ;55626398.14 
2025001;1000017810;00006947;3120001;0312;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;30000.00 
2025001;1000017810;00006947;3120001;0312;PU10240000;;1031460453.00 ;763702688.00 ;1031460453.00 ;1031460453.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10230000;;350356197.00 ;0.00 ;350356197.00 ;350356197.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10220200;;17087563.00 ;11688624.00 ;17087563.00 ;17087563.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10220100;;1197512.00 ;357770.00 ;1197512.00 ;1197512.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10220000;;18285075.00 ;12046394.00 ;18285075.00 ;18285075.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10200200;;211997566.00 ;148795331.00 ;211997566.00 ;211997566.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10200100;;84483160.00 ;58454010.00 ;84483160.00 ;84483160.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10200000;;296480726.00 ;207249341.00 ;296480726.00 ;296480726.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10180000;;120000.00 ;50000.00 ;120000.00 ;120000.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10060000;;97894431.00 ;73201500.00 ;97894431.00 ;97894431.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10030000;;12663403.00 ;0.00 ;12654888.00 ;12654888.00 ;8515.00 
2025001;1000017810;00006947;3120001;0312;PU10020000;;387412210.00 ;287708529.00 ;387412210.00 ;387412210.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10010000;;1150689995.00 ;853367581.00 ;1150689995.00 ;1150689995.00 ;13300.00 
2025001;1000017810;00006947;3120001;0312;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5030020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5040000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5050000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017810;00006947;3120001;0312;SU5060000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5050010000;;400000000.00 ;0.00 ;400000000.00 ;400000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5050000000;;3220276706.00 ;4862278.33 ;3220276706.00 ;3220276706.00 ;158119.67 
2025001;1000017811;00023671;3340001;0334;SU5040050000;;626422599.00 ;0.00 ;626422599.00 ;626422599.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5040040000;;100000.00 ;0.00 ;100000.00 ;100000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5040030000;;1038104650.00 ;0.00 ;1038104650.00 ;1038104650.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5040020000;;1820000000.00 ;0.00 ;1820000000.00 ;1820000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5040010000;;6637999185.00 ;1291917059.00 ;6637999185.00 ;6637999185.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5040000000;;10122626434.00 ;1291917059.00 ;10122626434.00 ;10122626434.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5030040000;;71875000.00 ;0.00 ;71875000.00 ;71875000.00 ;14255000.00 
2025001;1000017811;00023671;3340001;0334;SU5030030000;;384356769.00 ;317619440.55 ;384356769.00 ;384356769.00 ;4379474.52 
2025001;1000017811;00023671;3340001;0334;SU5030010000;;85380000.00 ;0.00 ;85380000.00 ;85380000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5030000000;;541611769.00 ;317619440.55 ;541611769.00 ;541611769.00 ;18634474.52 
2025001;1000017811;00023671;3340001;0334;SU5020020000;;722376500.00 ;0.00 ;722376500.00 ;722376500.00 ;722376500.00 
2025001;1000017811;00023671;3340001;0334;SU5050020000;;1146805000.00 ;1841880.33 ;1146805000.00 ;1146805000.00 ;158119.67 
2025001;1000017811;00023671;3340001;0334;SU5050030000;;48207000.00 ;0.00 ;48207000.00 ;48207000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5050040000;;1625264706.00 ;3020398.00 ;1625264706.00 ;1625264706.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5060000000;;1107000000.00 ;0.00 ;1107000000.00 ;1107000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5060010000;;161000000.00 ;0.00 ;161000000.00 ;161000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5060020000;;946000000.00 ;0.00 ;946000000.00 ;946000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5070000000;;37000000.00 ;0.00 ;37000000.00 ;37000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5070010000;;2000000.00 ;0.00 ;2000000.00 ;2000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5070020000;;35000000.00 ;0.00 ;35000000.00 ;35000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5080000000;;584000000.00 ;0.00 ;584000000.00 ;584000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5090000000;;1632894849.00 ;0.00 ;1632894849.00 ;1632894849.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5090010000;;1400000000.00 ;0.00 ;1400000000.00 ;1400000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5090020000;;232894849.00 ;0.00 ;232894849.00 ;232894849.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5100000000;;2500000.00 ;0.00 ;2500000.00 ;2500000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10010000;;216720321.00 ;203459709.00 ;216720321.00 ;216720321.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10020000;;72341810.00 ;67546810.00 ;72341810.00 ;72341810.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10030000;;1991855.00 ;1886855.00 ;1991855.00 ;1991855.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10060000;;32786564.00 ;32286564.00 ;32786564.00 ;32786564.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10080000;;496710000.00 ;2643902.00 ;496710000.00 ;496710000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10080100;;496710000.00 ;2643902.00 ;496710000.00 ;496710000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10080101;;153950000.00 ;2643902.00 ;153950000.00 ;153950000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10080102;;342760000.00 ;0.00 ;342760000.00 ;342760000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10090000;;342760000.00 ;0.00 ;342760000.00 ;342760000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10110000;;148950000.00 ;0.00 ;148950000.00 ;148950000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10170000;;2000000.00 ;0.00 ;2000000.00 ;2000000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10180000;;200000.00 ;0.00 ;200000.00 ;200000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10200000;;2042813762.00 ;19927014.00 ;2042813762.00 ;2042813762.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10200100;;176823327.00 ;0.00 ;176823327.00 ;176823327.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5020010000;;3055591863.00 ;0.00 ;3055591863.00 ;3055591863.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU5020000000;;3777968363.00 ;0.00 ;3777968363.00 ;3777968363.00 ;722376500.00 
2025001;1000017811;00023671;3340001;0334;SU5010000000;;496710000.00 ;2643902.00 ;496710000.00 ;496710000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU1030040000;;0.00 ;0.00 ;180375111.00 ;180375111.00 ;926828.78 
2025001;1000017811;00023671;3340001;0334;SU1030030000;;0.00 ;0.00 ;85000.00 ;85000.00 ;2857819.00 
2025001;1000017811;00023671;3340001;0334;SU1030010000;;0.00 ;0.00 ;1865990435.00 ;1865990435.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;SU1030000000;;0.00 ;0.00 ;2046450546.00 ;2046450546.00 ;3784647.78 
2025001;1000017811;00023671;3340001;0334;SU1010000000;;0.00 ;0.00 ;40000.00 ;40000.00 ;2090.00 
2025001;1000017811;00023671;3340001;0334;PU10240000;;166498938.00 ;156398938.00 ;166498938.00 ;166498938.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10230000;;4614090697.00 ;0.00 ;4614090697.00 ;4614090697.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10220200;;85000.00 ;0.00 ;85000.00 ;85000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10220100;;15000.00 ;0.00 ;15000.00 ;15000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10220000;;100000.00 ;0.00 ;100000.00 ;100000.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10200200;;1865990435.00 ;19927014.00 ;1865990435.00 ;1865990435.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017811;00023671;3340001;0334;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5150000000;;5187076840.47 ;384213692.66 ;5167094740.00 ;5167094740.00 ;6428202.50 
2025001;1000017813;00551023;3130001;0313;SU5140000000;;41205347751.00 ;1656369420.47 ;41205347751.00 ;41205347751.00 ;595486164.48 
2025001;1000017813;00551023;3130001;0313;SU5130000000;;4683961821.00 ;1996637289.77 ;4683261821.00 ;4560398510.00 ;76930955.87 
2025001;1000017813;00551023;3130001;0313;SU5090000000;;41846820.00 ;4412195.60 ;41846820.00 ;41846820.00 ;110789.40 
2025001;1000017813;00551023;3130001;0313;SU1030040000;;0.00 ;0.00 ;52200000.00 ;52200000.00 ;6270441.29 
2025001;1000017813;00551023;3130001;0313;SU1030030000;;0.00 ;0.00 ;88371210.00 ;88371210.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU1030010000;;0.00 ;0.00 ;11768885241.00 ;11768885241.00 ;700000.00 
2025001;1000017813;00551023;3130001;0313;SU1030000000;;0.00 ;0.00 ;11909456451.00 ;11909456451.00 ;6970441.29 
2025001;1000017813;00551023;3130001;0313;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;953500.00 
2025001;1000017813;00551023;3130001;0313;PU10240000;;859351907.00 ;402963683.00 ;859351907.00 ;771880734.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10230000;;442711373.00 ;11716512.75 ;442711373.00 ;442711373.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10220200;;88371210.00 ;3339266.00 ;88371210.00 ;88371210.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10220100;;15600212.00 ;589280.00 ;15600212.00 ;15600212.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10220000;;103971422.00 ;3928546.00 ;103971422.00 ;103971422.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10200200;;11769585241.00 ;733611690.77 ;11768885241.00 ;11768885241.00 ;247337403.44 
2025001;1000017813;00551023;3130001;0313;PU10200100;;1141775158.47 ;102770855.66 ;1121793058.00 ;1121793058.00 ;53844014.11 
2025001;1000017813;00551023;3130001;0313;PU10200000;;12911360399.47 ;836382546.43 ;12890678299.00 ;12890678299.00 ;301181417.55 
2025001;1000017813;00551023;3130001;0313;PU10180000;;600000.00 ;600000.00 ;600000.00 ;600000.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10110000;;88569000.00 ;0.00 ;88569000.00 ;88569000.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10080101;;88919000.00 ;0.00 ;88919000.00 ;88919000.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10080100;;88919000.00 ;0.00 ;88919000.00 ;88919000.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10080000;;88919000.00 ;0.00 ;88919000.00 ;88919000.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10060000;;226351912.00 ;88708877.00 ;226351912.00 ;222678196.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10030000;;10857040.00 ;4913126.00 ;10857040.00 ;9945591.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10020000;;386156220.00 ;177037627.00 ;385979388.00 ;355172415.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10010000;;1142990508.00 ;524879592.75 ;1142467340.00 ;1051322451.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5040000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5050000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5060000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5070000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5080000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5100000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5110000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5120000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5180000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017813;00551023;3130001;0313;SU5190000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000017814;00639613;3290008;0329;SU5060000000;;52192634.00 ;45364.26 ;52192634.00 ;52192634.00 ;400971.44 
