"ROK","ICP","ICO","NACE"
2022,657330103,25110161,"471100"
2022,657330113,28626818,"353010"
2022,657330133,4431049,"016400"
2022,657330143,26010747,"473000"
2022,657330153,29060109,"351100"
2022,657330163,47455608,"293200"
2022,657330173,27260747,"293200"
2022,657330203,45274924,"421100"
2022,657338063,28825829,"473000"
2022,657338073,8001120,"749000"
2022,657420013,2471949,"131000"
2022,657500093,25479733,"467120"
2022,657530023,70430853,"473000"
2022,657560013,60721871,"273200"
2022,657561013,49551272,"236300"
2022,657570661,48201987,"014600"
2022,657580711,62501887,"014700"
2022,657670023,29394741,"284900"
2022,657920023,25865820,"259900"
2022,658100023,45146110,"282900"
2022,658150033,60737689,"222900"
2022,658200013,64506771,"161000"
2022,658220043,25569554,"412000"
2022,658228291,60731401,"683200"
2022,658240013,7616023,"452000"
2022,658260033,25064631,"829900"
2022,658260043,41692292,"466900"
2022,658330013,26968649,"494100"
2022,658330033,25005936,"015000"
2022,658370461,64243711,"014700"
2022,658390013,63509911,"081200"
2022,658390361,64834816,"292000"
2022,658390531,27166988,"960100"
2022,658550641,15058751,"015000"
2022,658610033,47549793,"360000"
2022,658610043,27597075,"201600"
2022,658610063,44794258,"281400"
2022,658690143,49450301,"467120"
2022,658690153,25512455,"353010"
2022,658690163,44268114,"467500"
2022,658720013,25350129,"353010"
2022,658720023,25350129,"353010"
2022,658720033,25350129,"353010"
2022,658720043,25350129,"353010"
2022,658720053,25350129,"353010"
2022,658720093,63321289,"222900"
2022,658720133,150657,"014100"
2022,658720143,62360213,"421100"
2022,658720153,62360213,"421100"
2022,658720163,6578462,"251100"
2022,658720173,45193452,"861000"
2022,658720183,45193452,"861000"
2022,658720203,45193452,"861000"
2022,658720213,45193452,"861000"
2022,658720223,45193452,"861000"
2022,658880013,49450301,"467120"
2022,658880023,27597075,"201600"
2022,659190013,27504867,"236300"
2022,659200921,111295,"015000"
2022,659310023,6002919,"212000"
2022,659320053,48173053,"015000"
2022,659330013,1743953,"162300"
2022,659378181,28846460,"351100"
2022,659400023,15253,"233200"
2022,659500013,65279280,"222200"
2022,659520023,18234160,"081200"
2022,659540103,27597075,"201600"
2022,659540123,49450301,"467120"
2022,659540133,27597075,"201600"
2022,659540143,5391423,"283000"
2022,659540151,26001551,"861000"
2022,659540173,28776658,"683200"
2022,659540183,15890554,"473000"
2022,659540261,49812106,"293200"
2022,659548031,28776658,"683200"
2022,659548101,27278808,"256100"
2022,659548141,42196841,"451100"
2022,659548163,8001120,"749000"
2022,659620931,25352041,"015000"
2022,659670011,60730820,"353010"
2022,659670013,24832201,"682020"
2022,659670051,62417690,"162100"
2022,659670093,41197518,"843000"
2022,659670103,27834972,"431200"
2022,659670123,28340710,"239900"
2022,659670131,90638,"861000"
2022,659670133,26177005,"421100"
2022,659670161,49969897,"105100"
2022,659670163,28375025,"643000"
2022,659670173,29277795,"281200"
2022,659670183,60732105,"022000"
2022,659670193,18199101,"284100"
2022,659670203,1312774,"841300"
2022,659670223,24732281,"282500"
2022,659670243,26968649,"494100"
2022,659670251,60730820,"353010"
2022,659670273,60545992,"853220"
2022,659670283,60545992,"853220"
2022,659670293,46347542,"412000"
2022,659670303,64511359,"412000"
2022,659670313,26945339,"256100"
2022,659670403,60545267,"853220"
2022,659670413,4084063,"611000"
2022,659670423,4084063,"611000"
2022,659670431,49973711,"110500"
2022,659670433,27597075,"201600"
2022,659670453,15528855,"467300"
2022,659670473,25344447,"429100"
2022,659670493,25344447,"429100"
2022,659670513,60201088,"383200"
2022,659670523,25904612,"431100"
2022,659670543,60470968,"475200"
2022,659670563,26390931,"431200"
2022,659670573,27725928,"422100"
2022,659670593,25344447,"429100"
2022,659670613,26087961,"532000"
2022,659670623,25059394,"812900"
2022,659670631,26936364,"162100"
2022,659670633,25059394,"812900"
2022,659670743,27748006,"256200"
2022,659670763,26166879,"383200"
2022,659670813,26949890,"431200"
2022,659670823,26271303,"421100"
2022,659670833,1823108,"431100"
2022,659670873,3464628,"682000"
2022,659670893,28270452,"412000"
2022,659670913,15058751,"015000"
2022,659670923,49452011,"081200"
2022,659670933,18627226,"466300"
2022,659670953,41275276,"421100"
2022,659670963,220159,"431100"
2022,659670973,26922843,"271200"
2022,659670983,25538748,"383200"
2022,659670993,29369479,"494100"
2022,659671033,7064,"841100"
2022,659671043,7064,"841100"
2022,659671053,8001120,"749000"
2022,659671063,29353793,"011100"
2022,659671073,26358701,"081100"
2022,659671093,25965778,"412020"
2022,659671113,62415841,"421100"
2022,659671143,25704532,"381100"
2022,659671153,139513,"015000"
2022,659671163,25396145,"383200"
2022,659671173,25384201,"390000"
2022,659671183,28154916,"771200"
2022,659671193,24811530,"452000"
2022,659671203,28340957,"381100"
2022,659671213,25344447,"429100"
2022,659671223,25740784,"467110"
2022,659678031,46995129,"293200"
2022,659678151,61672131,"302000"
2022,659678191,13074407,"467300"
2022,659678201,25586521,"462100"
2022,659678213,28510011,"353010"
2022,659678223,28510011,"353010"
2022,659678233,28510011,"353010"
2022,659678243,235661,"841100"
2022,659678253,66624517,"256100"
2022,659678283,25198611,"021000"
2022,659678293,17775493,"412000"
2022,659678303,2828065,"256100"
2022,659678313,5662851,"494100"
2022,659678323,26072602,"382200"
2022,659678333,25337432,"381100"
2022,659678343,45352925,"711210"
2022,659678353,26231816,"494100"
2022,659678363,25563114,"431000"
2022,659678373,71184473,"872010"
2022,659678383,71184473,"872010"
2022,659678393,62024329,"383200"
2022,659678403,8081930,"520000"
2022,659840023,40472141,"011100"
2022,659840611,26284421,"245210"
2022,659860081,27622819,"281300"
2022,659860621,61459364,"382100"
2022,659870013,46995129,"293200"
2022,659910491,46995129,"293200"
2022,659916011,25133152,"274000"
2022,659940023,45023123,"015000"
2022,659950013,2943441,"256100"
2022,659950023,68257244,"162300"
2022,659950053,42934273,"471100"
2022,659950073,5421888,"861000"
2022,659950103,3155111,"682020"
2022,659950113,7407831,"381100"
2022,659950321,25281542,"353010"
2022,659978031,27061973,"222100"
2022,660040451,64050882,"353010"
2022,660060013,1783351,"351100"
2022,660060251,25186183,"239900"
2022,660090013,241326,"841100"
2022,660090033,9578935,"473000"
2022,660230023,25061887,"469000"
2022,660232071,45797463,"325000"
2022,660520053,26043335,"683200"
2022,660520063,27597075,"201600"
2022,660520073,4084063,"611000"
2022,660520083,25166832,"181200"
2022,660520091,63275635,"105100"
2022,660520093,49450301,"467120"
2022,660520103,27597075,"201600"
2022,660520113,25169092,"467400"
2022,660520123,26016851,"257300"
2022,660520143,1736353,"452000"
2022,660520201,26095157,"861000"
2022,660520231,48035599,"421100"
2022,660520641,48201987,"014600"
2022,660520961,25171283,"353010"
2022,660528241,28510011,"353010"
2022,660528263,9979824,"682000"
2022,660528273,11909587,"452000"
2022,660760033,27597075,"201600"
2022,660760073,4806441,"222900"
2022,660920013,26510987,"293200"
2022,660920023,28167228,"473000"
2022,660920033,26502658,"101300"
2022,660920073,61860433,"439900"
2022,660920093,43761232,"494100"
2022,661000023,47272805,"256200"
2022,661000811,62740989,"275200"
2022,661040013,63257271,"433200"
2022,661040023,28073967,"222900"
2022,661050023,142701,"015000"
2022,661060023,24781801,"353000"
2022,661070043,26403226,"473000"
2022,661230013,25374770,"283000"
2022,661410013,144151,"015000"
2022,661418251,25575805,"015000"
2022,661500013,5149991,"162300"
2022,661500023,10718443,"467300"
2022,661630013,24207365,"473000"
2022,661670013,5661064,"293100"
2022,661680033,49901982,"052010"
2022,661680043,28668197,"329900"
2022,661680063,22801201,"081200"
2022,661680093,3795861,"310900"
2022,661680133,4449584,"271200"
2022,661680153,26769611,"412000"
2022,661680163,25494228,"012900"
2022,661680173,27597075,"201600"
2022,661680183,26694778,"282900"
2022,661680541,27257045,"293200"
2022,661680551,27265579,"282500"
2022,661688143,9836471,"232000"
2022,661688153,24200379,"749000"
2022,661860081,48288551,"292000"
2022,661860201,45274649,"351100"
2022,661910013,71184473,"872010"
2022,661920013,49023454,"162900"
2022,661950013,49023454,"162900"
2022,662030013,27435148,"014700"
2022,662040251,48035599,"421100"
2022,662410171,25945491,"101100"
2022,662440461,16556151,"222200"
2022,662508133,45277346,"353010"
2022,662540013,49450301,"467120"
2022,662551191,46904671,"014600"
2022,662570023,4410459,"473000"
2022,662578171,63906899,"439900"
2022,662578183,25115171,"353010"
2022,662578193,4996917,"110000"
2022,662640043,28405480,"231900"
2022,662640053,29060109,"351100"
2022,662640063,8363170,"231200"
2022,662640111,12645,"274000"
2022,662640451,25411560,"231900"
2022,662660013,48173916,"256200"
2022,662780013,64349730,"014300"
2022,662921021,46683526,"014600"
2022,662960013,25207636,"022000"
2022,663000013,75112817,"841100"
2022,663000033,24738875,"612090"
2022,663031383,5661986,"251100"
2022,663050033,8714266,"473000"
2022,663060033,63907992,"381100"
2022,663060053,49450301,"467120"
2022,663060063,4084063,"611000"
2022,663060073,3630153,"259900"
2022,663060093,49450301,"467120"
2022,663060123,62497227,"236300"
2022,663060133,1782398,"251100"
2022,663060143,7659130,"421100"
2022,663060611,49195972,"256200"
2022,663200023,26030969,"682000"
2022,663200123,26024934,"494100"
2022,663200681,48201987,"014600"
2022,663320013,2598183,"022000"
2022,663320643,15044751,"109100"
2022,663430041,49711989,"234100"
2022,663430073,13074407,"467300"
2022,663430153,64511359,"412000"
2022,663430171,26361035,"231300"
2022,663430203,27597075,"201600"
2022,663430213,4084063,"611000"
2022,663430233,49450301,"467120"
2022,663430243,49450301,"467120"
2022,663430263,29084423,"381100"
2022,663430273,27170284,"382200"
2022,663430303,27725928,"422100"
2022,663430313,26412659,"256100"
2022,663430333,26413205,"467700"
2022,663430363,15890554,"473000"
2022,663430373,60201088,"383200"
2022,663430403,45274924,"421100"
2022,663430423,27066410,"431200"
2022,663430433,49452011,"081200"
2022,663430443,18627226,"466300"
2022,663430493,4022378,"381100"
2022,663430503,26373611,"421100"
2022,663430513,26358701,"081100"
2022,663430523,66362725,"853110"
2022,663430543,27834972,"431200"
2022,663430553,26207451,"467100"
2022,663430573,26769611,"412000"
2022,663430583,25384201,"390000"
2022,663430593,44614306,"494100"
2022,663438061,25060996,"353010"
2022,663438073,235661,"841100"
2022,663438083,883573,"861000"
2022,663438093,28154916,"771200"
2022,663438103,5662851,"494100"
2022,663438113,25337432,"381100"
2022,663438123,9787399,"682000"
2022,663438133,46884556,"089900"
2022,663438143,3419169,"682000"
2022,663438153,28340957,"381100"
2022,663438163,25538748,"383200"
2022,663490013,70994234,"522100"
2022,663540013,4084047,"682020"
2022,663540023,26166879,"383200"
2022,663540053,26949890,"431200"
2022,663540063,1823108,"431100"
2022,663540073,28813952,"381100"
2022,663540093,8040974,"383200"
2022,663540133,46882049,"431200"
2022,663540183,41549007,"412020"
2022,663540193,17775493,"412000"
2022,663540203,10731784,"682000"
2022,663550023,4335813,"475200"
2022,663650013,28042051,"289900"
2022,663690013,29188440,"324000"
2022,663690023,26496178,"473000"
2022,663690033,74811,"021000"
2022,663700013,49450301,"467120"
2022,663820013,25886916,"243400"
2022,663820023,27607631,"293200"
2022,663820033,25110161,"471100"
2022,663820043,24124818,"201600"
2022,663820053,4084063,"611000"
2022,663820081,45193410,"353010"
2022,663820103,27424481,"259300"
2022,663820163,45193410,"353010"
2022,663820173,24762717,"643000"
2022,663820203,7588399,"432900"
2022,663820213,5788366,"302000"
2022,663820223,27597075,"201600"
2022,663820581,25827766,"222300"
2022,663820861,65141458,"222200"
2022,663820951,25825691,"222200"
2022,663820973,11911361,"000000"
2022,663820983,48038687,"473000"
2022,663820993,9262245,"450000"
2022,663980013,27597075,"201600"
2022,663980023,45193410,"353010"
2022,664100101,45193410,"353010"
2022,664100371,45193410,"353010"
2022,664100383,2739,"072110"
2022,664100393,2739,"072110"
2022,664190023,7474814,"251100"
2022,664190131,47672781,"242000"
2022,664220033,25241567,"236300"
2022,664220043,2890160,"473000"
2022,664220073,4060954,"381100"
2022,664260013,46356118,"014600"
2022,664390013,5230624,"432200"
2022,664390023,5230624,"432200"
2022,664520013,27597075,"201600"
2022,664530013,550655,"203000"
2022,664530033,2147033,"469000"
2022,664550013,29060109,"351100"
2022,664550023,27597075,"201600"
2022,664550051,27994929,"081200"
2022,664670013,27597075,"201600"
2022,664670023,27597075,"201600"
2022,664670043,27804721,"352200"
2022,664670053,29060109,"351100"
2022,664750013,27597075,"201600"
2022,664770013,25504169,"222200"
2022,664778101,25561791,"162900"
2022,665060143,46356134,"271100"
2022,665060153,27203395,"273200"
2022,665060181,47539801,"353010"
2022,665060183,18050646,"241010"
2022,665060193,18050646,"241010"
2022,665060203,27900096,"421100"
2022,665060243,62957791,"467100"
2022,665060263,2890160,"473000"
2022,665060313,25710672,"201700"
2022,665060323,27617866,"261100"
2022,665060333,27166988,"960100"
2022,665060363,47781734,"421100"
2022,665060383,4335813,"475200"
2022,665060393,25059394,"812900"
2022,665060413,49827065,"353020"
2022,665060431,26735865,"351100"
2022,665060453,49827065,"353020"
2022,665060463,49827065,"353020"
2022,665060473,5682827,"421100"
2022,665060483,29010501,"431200"
2022,665060721,26735865,"351100"
2022,665068061,46358056,"222300"
2022,665068173,46359168,"451100"
2022,665068183,6665624,"383200"
2022,665068193,47539801,"353010"
2022,665068203,47539801,"353010"
2022,665068213,47539801,"353010"
2022,665068223,26496178,"473000"
2022,665068233,47541598,"451100"
2022,665068253,24729035,"351300"
2022,665068263,24781801,"353000"
2022,665120013,4084063,"611000"
2022,665120023,49450301,"467120"
2022,665120033,49450301,"467120"
2022,665120043,49450301,"467120"
2022,665120813,27597075,"201600"
2022,665120823,40743187,"236300"
2022,665160633,8067635,"256000"
2022,665160643,48108111,"469000"
2022,665260013,70162662,"161000"
2022,665310231,68705,"861000"
2022,665320013,44628,"014600"
2022,665340251,45349461,"014600"
2022,665350023,28049802,"721900"
2022,665358181,45148155,"109100"
2022,665380013,27597075,"201600"
2022,665410023,25997882,"251100"
2022,665420023,7216254,"522900"
2022,665420033,5737940,"236100"
2022,665620013,27597075,"201600"
2022,665620043,63998203,"256200"
2022,665620491,27312003,"222900"
2022,665628111,26437171,"293200"
2022,665628121,26437171,"293200"
2022,665628141,27071065,"222900"
2022,665628153,25418076,"293200"
2022,665650013,152552,"281500"
2022,665650023,27597075,"201600"
2022,665720023,24815578,"222200"
2022,665720043,27490939,"101300"
2022,665750281,42196868,"421100"
2022,665790021,45359989,"101200"
2022,665790041,49790960,"353010"
2022,665790063,61170798,"256100"
2022,665790073,72053119,"522100"
2022,665790083,27597075,"201600"
2022,665790093,4084063,"611000"
2022,665790103,45350272,"467100"
2022,665790111,48362395,"105100"
2022,665790113,25218026,"242000"
2022,665790121,61173614,"325000"
2022,665790123,27597075,"201600"
2022,665790133,41938658,"236300"
2022,665790161,49790960,"353010"
2022,665790163,3661806,"682020"
2022,665790173,26403226,"473000"
2022,665790183,27597075,"201600"
2022,665790193,26329514,"960100"
2022,665790203,,"351300"
2022,665790223,1989596,"284100"
2022,665790233,75078,"910200"
2022,665790243,70994234,"522100"
2022,665790263,25059394,"812900"
2022,665790311,12625230,"960100"
2022,665798171,45148155,"109100"
2022,665798203,26496178,"473000"
2022,665950013,46886087,"015000"
2022,665970461,25245571,"014600"
2022,666030013,27862500,"201300"
2022,666030063,28244397,"682020"
2022,666030093,28373057,"353000"
2022,666030103,28244397,"682020"
2022,666030113,28244397,"682020"
2022,666030123,27180140,"771200"
2022,666030133,28208021,"310300"
2022,666038151,28748492,"452000"
2022,666038163,49790633,"239900"
2022,666040433,14237083,"360000"
2022,666060033,28002202,"411000"
2022,666060043,27597075,"201600"
2022,666060061,115517,"256200"
2022,666060063,115517,"256200"
2022,666120013,65163656,"494100"
2022,666120023,3607313,"461000"
2022,666120033,24672394,"380000"
2022,666130013,24823473,"382100"
2022,666190013,25702556,"351200"
2022,666200013,49450301,"467120"
2022,666200033,61860123,"464300"
2022,666310521,27849562,"861000"
2022,666400023,29310300,"252100"
2022,666400341,60193531,"521000"
2022,666430023,27407730,"011100"
2022,666450043,48822591,"431200"
2022,666540023,60793015,"682020"
2022,666540043,60793015,"682020"
2022,666570023,114464,"015000"
2022,666570791,114464,"015000"
2022,666608061,25601334,"015000"
2022,666670013,27597075,"201600"
2022,666830521,47452889,"014600"
2022,666838081,49287354,"015000"
2022,666850013,1820460,"081200"
2022,666860013,6117473,"473000"
2022,666940023,47308141,"011100"
2022,667050023,45350272,"467100"
2022,667050651,47538244,"293200"
2022,667080013,25916262,"222900"
2022,667200013,2730308,"236300"
2022,667240961,111228,"015000"
2022,667348081,60322616,"235200"
2022,667360013,60193531,"521000"
2022,667400013,75004101,"873010"
2022,667420013,26239124,"222300"
2022,667540013,46506446,"081200"
2022,667540611,62026852,"293200"
2022,667590013,65993390,"522100"
2022,667610023,25245571,"014600"
2022,667630013,64257746,"251100"
2022,667640201,42196868,"421100"
2022,667860053,65277368,"329900"
2022,667868011,28348982,"462100"
2022,667870321,46505873,"014600"
2022,667890013,27597075,"201600"
2022,667890023,29060109,"351100"
2022,667890541,47676159,"015000"
2022,667898161,16193741,"108100"
2022,668090033,27597075,"201600"
2022,668150023,25113208,"256200"
2022,668150063,28972503,"108200"
2022,668150081,46357351,"201300"
2022,668150091,45148091,"353010"
2022,668150131,48173355,"192000"
2022,668150133,27256391,"861000"
2022,668150153,4084063,"611000"
2022,668150163,4084063,"611000"
2022,668150173,27597075,"201600"
2022,668150181,46357360,"201300"
2022,668150183,2024080,"251100"
2022,668150193,25650513,"282200"
2022,668150223,49450301,"467120"
2022,668150233,49450301,"467120"
2022,668150243,49450301,"467120"
2022,668150253,49450301,"467120"
2022,668150283,62954121,"251100"
2022,668150293,27597075,"201600"
2022,668150303,27166210,"473000"
2022,668150321,28462009,"256100"
2022,668150373,74824937,"960100"
2022,668150383,16193741,"108100"
2022,668150393,25059394,"812900"
2022,668150511,61672891,"259200"
2022,668150521,25609793,"960100"
2022,668150621,45148091,"353010"
2022,668150751,25133918,"461300"
2022,668150831,61672971,"222100"
2022,668150981,62414402,"381100"
2022,668158193,17100950,"170000"
2022,668640013,6143814,"293200"
2022,668640041,25056301,"289600"
2022,668850013,60647001,"222100"
2022,668850023,26112361,"222100"
2022,668860013,27597075,"201600"
2022,668860023,25923501,"522100"
2022,668890023,49900536,"271100"
2022,668890041,27309959,"351100"
2022,668890621,44566379,"433420"
2022,669090013,29140269,"473000"
2022,669330023,7545657,"256100"
2022,669390053,26487292,"467200"
2022,669390073,24152269,"304000"
2022,669390083,49450301,"467120"
2022,669390093,27597075,"201600"
2022,669390103,3667952,"245110"
2022,669390113,3667952,"245110"
2022,669390123,24823473,"382100"
2022,669390143,25597205,"236300"
2022,669390153,6377220,"265100"
2022,669390173,27562778,"353010"
2022,669390741,46580140,"259900"
2022,669390821,61465704,"293200"
2022,669398071,28172221,"256100"
2022,669398341,1482840,"291000"
2022,669398353,2880725,"473000"
2022,669398363,1857479,"475200"
2022,669398373,11980044,"280000"
2022,669550013,26181134,"254000"
2022,669620051,48293717,"521000"
2022,669620063,9645268,"521000"
2022,669660033,71294104,"381100"
2022,669660043,8024561,"382100"
2022,669830013,64259668,"015000"
2022,669841051,64259668,"015000"
2022,669850013,27155145,"453100"
2022,669850043,49450301,"467120"
2022,669850053,27597075,"201600"
2022,669850063,27597075,"201600"
2022,669850291,25749137,"682000"
2022,669850731,177041,"291000"
2022,669850871,18623581,"412020"
2022,669970013,5361575,"749000"
2022,670010013,27167127,"381100"
2022,670030013,25537121,"383200"
2022,670060013,27523021,"251200"
2022,670120101,46900411,"101300"
2022,670150013,61946982,"251100"
2022,670150023,29232996,"015000"
2022,670151101,64511901,"011100"
2022,670151113,8364095,"682000"
2022,670151123,49969552,"015000"
2022,670160013,27597075,"201600"
2022,670160023,25475681,"412000"
2022,670170013,27560597,"222100"
2022,670170033,27366740,"475900"
2022,670170043,24207365,"473000"
2022,670190013,2543419,"289400"
2022,670190023,27597075,"201600"
2022,670190033,27597075,"201600"
2022,670190041,45534144,"239900"
2022,670190043,274968,"841100"
2022,670190053,4599021,"257200"
2022,670190481,47472081,"233200"
2022,670190561,25266411,"284900"
2022,670220593,46356142,"014600"
2022,670290013,70842761,"853110"
2022,670350013,25965000,"081200"
2022,670550043,60069953,"015000"
2022,670570013,65183771,"811000"
2022,670570023,26200651,"293200"
2022,670570851,25280406,"015000"
2022,670620023,45149666,"014700"
2022,670750013,24207365,"473000"
2022,670810013,26045842,"293200"
2022,670850013,7857021,"161000"
2022,670880013,4065361,"431200"
2022,670960023,1865196,"293200"
2022,670960033,47124539,"251100"
2022,670960043,24207365,"473000"
2022,670968053,49437151,"239900"
2022,671050351,27985016,"236900"
2022,671120013,29200113,"281400"
2022,671150023,4285859,"471100"
2022,671210221,45245126,"108900"
2022,671210241,27260364,"495020"
2022,671218041,45788758,"383200"
2022,671290013,49970763,"015000"
2022,671600013,27460363,"014700"
2022,671601041,27460363,"014700"
2022,671601053,10828001,"381100"
2022,671601063,11795255,"351400"
2022,671660013,28778936,"433420"
2022,671770033,11183381,"467400"
2022,671890023,61888524,"473000"
2022,671950013,65278941,"015000"
2022,671990023,25544551,"107200"
2022,672000013,2949962,"310900"
2022,672000023,26415623,"467100"
2022,672030013,9275452,"473000"
2022,672050013,60724692,"353010"
2022,672050023,6626033,"105200"
2022,672050033,6672477,"433420"
2022,672050043,60724692,"353010"
2022,672050053,5427592,"353010"
2022,672058073,27397882,"201600"
2022,672058083,5427592,"353010"
2022,672058093,60724692,"353010"
2022,672058103,60751983,"257300"
2022,672060013,26499681,"161000"
2022,672060023,25643495,"162400"
2022,672130013,6713238,"473000"
2022,672200201,25586823,"101300"
2022,672220013,46976337,"014600"
2022,672220023,4176961,"109100"
2022,672380013,27435148,"014700"
2022,672440013,25348965,"222900"
2022,672440023,26301270,"259900"
2022,672440033,25541269,"222900"
2022,672440053,27664066,"289600"
2022,672440063,5100194,"222100"
2022,672440073,26276151,"222100"
2022,672470181,27260364,"495020"
2022,672550023,47450703,"222900"
2022,672550033,27597075,"201600"
2022,672550073,46504648,"132000"
2022,672551061,28166787,"293200"
2022,672560013,11568305,"257200"
2022,672580573,11708441,"015000"
2022,672580583,11708441,"015000"
2022,672630023,42194920,"381100"
2022,672630033,27170535,"257200"
2022,672640023,60489871,"422100"
2022,672640033,27597075,"201600"
2022,672640043,670049,"325000"
2022,672640643,25756966,"960100"
2022,672680013,49196596,"331200"
2022,672710013,25506331,"620100"
2022,672710083,27597075,"201600"
2022,672710113,28234642,"463900"
2022,672710143,63673185,"772900"
2022,672710421,47542187,"960100"
2022,672710501,27254984,"201700"
2022,672718061,27893995,"201410"
2022,672718071,24781452,"353010"
2022,672718141,28252012,"201700"
2022,672718153,25097008,"381100"
2022,672718163,24207365,"473000"
2022,672860013,27597075,"201600"
2022,672860033,7556098,"181300"
2022,672860041,28214790,"201600"
2022,672860551,27935574,"382100"
2022,672860563,6807267,"331100"
2022,672940013,49450301,"467120"
2022,672940051,25115171,"353010"
2022,672940111,26209578,"235100"
2022,672941043,26496178,"473000"
2022,673100013,49433946,"282500"
2022,673200013,5193885,"222300"
2022,673290033,26365090,"473000"
2022,673290053,27597075,"201600"
2022,673290073,29060109,"351100"
2022,673290083,29060109,"351100"
2022,673290093,49450301,"467120"
2022,673290133,25241800,"353010"
2022,673290163,26398079,"139200"
2022,673290411,45787425,"132000"
2022,673290503,11836954,"322000"
2022,673320013,26403226,"473000"
2022,673340281,45357374,"245300"
2022,673528041,107999,"015000"
2022,673610013,63149885,"281300"
2022,673610033,27597075,"201600"
2022,673610073,29060109,"351100"
2022,673640023,68967250,"015000"
2022,673720013,46353283,"467300"
2022,673720053,845451,"841100"
2022,673810023,27964931,"241010"
2022,673860013,2177463,"293200"
2022,673960013,1820460,"081200"
2022,674060451,48201383,"015000"
2022,674140013,64829421,"015000"
2022,674160013,73979325,"271200"
2022,674170043,47237252,"015000"
2022,674230023,72553995,"931100"
2022,674230033,2528304,"473000"
2022,674330023,29140269,"473000"
2022,674360013,24275107,"551010"
2022,674360023,1820460,"081200"
2022,674380013,64338509,"011100"
2022,674420013,4524420,"222900"
2022,674490023,1755374,"016000"
2022,674630013,46139869,"256200"
2022,674630023,25847104,"252100"
2022,674630041,45193410,"353010"
2022,674630693,5921643,"257000"
2022,674730023,27597075,"201600"
2022,674730031,45193410,"353010"
2022,674730033,27597075,"201600"
2022,674730291,46581146,"302000"
2022,674730541,60202505,"245400"
2022,674770013,60319151,"014600"
2022,674830081,26215675,"222900"
2022,674830111,27660532,"861000"
2022,674830123,26276437,"812900"
2022,674830133,26276437,"812900"
2022,674830143,26276437,"812900"
2022,674830151,46960830,"244200"
2022,674830153,26276437,"812900"
2022,674830163,26276437,"812900"
2022,674830173,156931,"682000"
2022,674830193,567914,"861000"
2022,674830223,21551430,"931100"
2022,674830233,21551430,"931100"
2022,674830253,25479334,"245300"
2022,674830283,543551,"293100"
2022,674830321,26173174,"110600"
2022,674830343,4084063,"611000"
2022,674830353,70995567,"851000"
2022,674830401,44963823,"282200"
2022,674830403,70962642,"932900"
2022,674830413,7334761,"960100"
2022,674830433,24781801,"353000"
2022,674838051,27824047,"293100"
2022,675000013,25597205,"236300"
2022,675000023,27597075,"201600"
2022,675060033,47541768,"015000"
2022,675070013,529435,"310100"
2022,675070023,529435,"310100"
2022,675070033,529435,"310100"
2022,675080013,10104461,"431200"
2022,675260013,29060109,"351100"
2022,675260023,27294625,"234100"
2022,675260033,27309941,"353010"
2022,675260053,27290417,"222900"
2022,675260063,3945600,"139600"
2022,675260073,4286243,"181200"
2022,675260083,25062484,"351100"
2022,675260103,9161490,"172900"
2022,675290013,3316971,"522900"
2022,675410013,45193410,"353010"
2022,675410141,45148066,"110500"
2022,675460033,47541768,"015000"
2022,675460053,25061887,"469000"
2022,675460341,14864576,"231100"
2022,675630013,25638955,"382100"
2022,675630023,42339723,"383200"
2022,675760023,49450301,"467120"
2022,675760711,48207446,"283000"
2022,675800013,27584534,"081200"
2022,675820101,40525996,"382100"
2022,675840013,48949752,"011100"
2022,675890043,60193531,"521000"
2022,676050013,44567103,"106100"
2022,676190023,27430073,"682020"
2022,676190033,27597075,"201600"
2022,676190043,3268501,"324000"
2022,676190053,45193410,"353010"
2022,676220013,26341697,"473000"
2022,676220033,49450301,"467120"
2022,676290023,24725056,"473000"
2022,676310023,28816501,"412000"
2022,676310033,4474228,"016000"
2022,676310043,6284582,"949900"
2022,676410013,47542888,"011100"
2022,676450013,71184473,"872010"
2022,676450023,71184473,"872010"
2022,676450053,45805105,"275200"
2022,676450073,28340957,"381100"
2022,676480013,25597205,"236300"
2022,676620033,28126548,"222100"
2022,676630013,27994929,"081200"
2022,676650013,63509911,"081200"
2022,676891143,63481821,"015000"
2022,676990373,13070428,"467300"
2022,677010023,49450301,"467120"
2022,677060013,27892638,"236300"
2022,677340011,27174841,"303000"
2022,677340013,25560280,"303000"
2022,677340033,46969250,"222100"
2022,677340073,156400,"015000"
2022,677340093,29204917,"162900"
2022,677340103,49450301,"467120"
2022,677340173,60193531,"521000"
2022,677340193,29060109,"351100"
2022,677340301,48907171,"101300"
2022,677348073,7141751,"016000"
2022,677420013,66657024,"231300"
2022,677430023,1783122,"473000"
2022,677430033,4335252,"201400"
2022,677530013,24269069,"473000"
2022,677630023,26845148,"222200"
2022,677642281,46349413,"282200"
2022,677650013,25579941,"467120"
2022,677650043,27802515,"245300"
2022,677650063,25110161,"471100"
2022,677650083,29375134,"101300"
2022,677650093,60697598,"222300"
2022,677650511,44962878,"172900"
2022,677658201,29291721,"245110"
2022,677658273,28596854,"421100"
2022,677710023,27400883,"283000"
2022,677710053,25704532,"381100"
2022,677710071,47542713,"353010"
2022,677710073,24235954,"383200"
2022,677710101,508055,"245210"
2022,677710123,28927877,"960100"
2022,677710133,4084063,"611000"
