Rok,Orgán finanční správy,Druh příjmu,Počet evidovaných DS celkem,Evidovaných DS "FO",Evidovaných DS "PO",Evidovaných DS "PP"_"ZO",Evidovaných DS "O"_"K",Počet aktivních DS celkem,Aktivních DS "FO",Aktivních DS "PO",Aktivních DS "PP"_"ZO",Aktivních DS "O"_"K"
2020,FÚ pro Karlovarský kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Karlovarský kraj,Pokuty v blokovém a správním řízení,483,440,35,0,8,,,,,
2020,FÚ pro Karlovarský kraj,Odvody za porušení rozpočtové kázně,326,115,140,0,71,,,,,
2020,FÚ pro Karlovarský kraj,Ekologické druhy příjmů,185,102,58,0,25,,,,,
2020,FÚ pro Karlovarský kraj,Depozitní druhy příjmů,4693,3898,793,1,1,,,,,
2020,FÚ pro Karlovarský kraj,Daně staré daňové soustavy,1602,1443,152,1,6,,,,,
2020,FÚ pro Karlovarský kraj,Druhy příjmů nezahrnuté,23289,21244,1981,3,58,,,,,
2020,FÚ pro Karlovarský kraj,Celkem počet DS,199869,181215,18305,201,148,150395,133351,16728,175,141
2020,FÚ pro Ústecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,47396,32895,14314,0,179,26983,16470,10355,0,150
2020,FÚ pro Ústecký kraj,Daň z přidané hodnoty - zahraniční osoby,8,3,5,0,0,8,3,5,0,0
2020,FÚ pro Ústecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,1000,850,150,0,0,1000,850,150,0,0
2020,FÚ pro Ústecký kraj,Daň z přidané hodnoty - ostatní,163,90,23,0,50,73,73,0,0,0
2020,FÚ pro Ústecký kraj,Daň z přidané hodnoty - celkem,48496,33830,14476,0,182,28062,17394,10510,0,150
2020,FÚ pro Ústecký kraj,Daň z příjmů PO,30201,0,29848,0,353,29675,0,29323,0,352
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - podnikatelé,155299,155299,0,0,0,57565,57565,0,0,0
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - bez příjmu podle § 7,16779,16779,0,0,0,13540,13540,0,0,0
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - nepodnikatelé,59207,59207,0,0,0,54715,54715,0,0,0
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - celkem,231285,231285,0,0,0,125820,125820,0,0,0
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - závislá činnost,44396,24001,19713,326,356,33720,15537,17542,286,355
2020,FÚ pro Ústecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,3389,192,2930,43,224,2366,173,2095,33,65
2020,FÚ pro Ústecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,31162,13455,17099,252,356,25136,9278,15280,223,355
2020,FÚ pro Ústecký kraj,Daň silniční,68675,54532,14047,0,96,44661,32642,11949,0,70
2020,FÚ pro Ústecký kraj,Daně s povinnou registrací - celkem,267827,235512,31616,343,356,168725,137275,30795,300,355
2020,FÚ pro Ústecký kraj,Daň z nemovitých věcí,317479,306161,11067,0,251,263595,255564,7887,0,144
2020,FÚ pro Ústecký kraj,Daň dědická,2258,2235,16,0,7,4,4,0,0,0
2020,FÚ pro Ústecký kraj,Daň darovací,4370,3964,279,0,127,0,0,0,0,0
2020,FÚ pro Ústecký kraj,Daň z převodu nemovitostí,27069,25259,1483,0,327,0,0,0,0,0
2020,FÚ pro Ústecký kraj,Daň z nabytí nemovitých věcí,25882,23613,1962,0,307,5095,4704,391,0,0
2020,FÚ pro Ústecký kraj,Majetkové daně - celkem,328791,316903,11525,0,363,264124,256080,7900,0,144
2020,FÚ pro Ústecký kraj,Loterie a jiné podobné hry,42,0,39,0,3,0,0,0,0,0
2020,FÚ pro Ústecký kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Ústecký kraj,Pokuty v blokovém a správním řízení,950,883,59,0,8,,,,,
2020,FÚ pro Ústecký kraj,Odvody za porušení rozpočtové kázně,1252,509,526,0,217,,,,,
2020,FÚ pro Ústecký kraj,Ekologické druhy příjmů,239,119,80,0,40,,,,,
2020,FÚ pro Ústecký kraj,Depozitní druhy příjmů,7095,5987,1104,0,4,,,,,
2020,FÚ pro Ústecký kraj,Daně staré daňové soustavy,4976,4731,242,0,3,,,,,
2020,FÚ pro Ústecký kraj,Druhy příjmů nezahrnuté,55596,50238,5012,20,324,,,,,
2020,FÚ pro Ústecký kraj,Celkem počet DS,469608,432437,36460,343,368,361106,326527,33917,300,362
2020,FÚ pro Liberecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,32061,21928,10011,0,118,18607,11105,7393,0,105
2020,FÚ pro Liberecký kraj,Daň z přidané hodnoty - zahraniční osoby,1,0,1,0,0,1,0,1,0,0
2020,FÚ pro Liberecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,623,519,104,0,0,623,519,104,0,0
2020,FÚ pro Liberecký kraj,Daň z přidané hodnoty - ostatní,100,65,7,0,28,54,54,0,0,0
2020,FÚ pro Liberecký kraj,Daň z přidané hodnoty - celkem,32751,22510,10117,0,120,19285,11678,7498,0,105
2020,FÚ pro Liberecký kraj,Daň z příjmů PO,19030,0,18815,0,215,18799,0,18584,0,215
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - podnikatelé,99906,99906,0,0,0,40272,40272,0,0,0
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - bez příjmu podle § 7,12156,12156,0,0,0,9626,9626,0,0,0
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - nepodnikatelé,34496,34496,0,0,0,32390,32390,0,0,0
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - celkem,146558,146558,0,0,0,82288,82288,0,0,0
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - závislá činnost,25366,12606,12229,314,217,18970,7801,10666,287,216
2020,FÚ pro Liberecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,1935,125,1722,20,68,1398,97,1266,18,17
2020,FÚ pro Liberecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,18005,6943,10661,185,216,14665,4946,9352,151,216
2020,FÚ pro Liberecký kraj,Daň silniční,44698,35051,9581,0,66,28787,20536,8206,0,45
2020,FÚ pro Liberecký kraj,Daně s povinnou registrací - celkem,168788,148429,19821,321,217,108632,88835,19286,295,216
2020,FÚ pro Liberecký kraj,Daň z nemovitých věcí,204811,196771,7835,0,205,169959,164462,5354,0,143
2020,FÚ pro Liberecký kraj,Daň dědická,1390,1377,9,0,4,13,13,0,0,0
2020,FÚ pro Liberecký kraj,Daň darovací,2819,2577,172,0,70,0,0,0,0,0
2020,FÚ pro Liberecký kraj,Daň z převodu nemovitostí,14916,13787,926,0,203,2,2,0,0,0
2020,FÚ pro Liberecký kraj,Daň z nabytí nemovitých věcí,13950,12625,1156,0,169,2313,2139,174,0,0
2020,FÚ pro Liberecký kraj,Majetkové daně - celkem,210509,202158,8118,0,233,170174,164668,5363,0,143
2020,FÚ pro Liberecký kraj,Loterie a jiné podobné hry,12,0,12,0,0,0,0,0,0,0
2020,FÚ pro Liberecký kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Liberecký kraj,Pokuty v blokovém a správním řízení,369,319,46,0,4,,,,,
2020,FÚ pro Liberecký kraj,Odvody za porušení rozpočtové kázně,255,70,118,0,67,,,,,
2020,FÚ pro Liberecký kraj,Ekologické druhy příjmů,253,137,81,0,35,,,,,
2020,FÚ pro Liberecký kraj,Depozitní druhy příjmů,4627,3734,887,1,5,,,,,
2020,FÚ pro Liberecký kraj,Daně staré daňové soustavy,3866,3490,374,0,2,,,,,
2020,FÚ pro Liberecký kraj,Druhy příjmů nezahrnuté,32722,30124,2502,10,85,,,,,
2020,FÚ pro Liberecký kraj,Celkem počet DS,297750,273122,24069,321,238,231347,209072,21747,295,233
2020,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,37789,26509,11087,0,189,24745,15338,9225,0,178
2020,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - zahraniční osoby,4,1,3,0,0,4,1,3,0,0
2020,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,850,699,149,0,2,850,699,149,0,2
2020,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - ostatní,105,98,2,0,5,86,86,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - celkem,38739,27305,11239,0,191,25685,16124,9377,0,180
2020,FÚ pro Královéhradecký kraj,Daň z příjmů PO,23817,0,23368,0,449,23601,0,23152,0,449
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - podnikatelé,114364,114364,0,0,0,51612,51612,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - bez příjmu podle § 7,15039,15039,0,0,0,12744,12744,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - nepodnikatelé,55762,55762,0,0,0,52066,52066,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - celkem,185165,185165,0,0,0,116422,116422,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - závislá činnost,32163,15977,15349,388,449,26923,11996,14145,333,449
2020,FÚ pro Královéhradecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,1937,168,1660,35,74,1529,141,1335,30,23
2020,FÚ pro Královéhradecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,26145,10847,14555,295,448,22901,8716,13486,253,446
2020,FÚ pro Královéhradecký kraj,Daň silniční,55968,44741,11127,0,100,42124,31916,10129,0,79
2020,FÚ pro Královéhradecký kraj,Daně s povinnou registrací - celkem,212905,187532,24517,407,449,151702,126869,24038,346,449
2020,FÚ pro Královéhradecký kraj,Daň z nemovitých věcí,269357,260281,8692,0,384,228933,222172,6448,0,313
2020,FÚ pro Královéhradecký kraj,Daň dědická,1607,1598,7,0,2,19,19,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň darovací,3458,3275,125,0,58,0,0,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z převodu nemovitostí,20901,19519,994,0,388,0,0,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z nabytí nemovitých věcí,16155,14523,1412,0,220,2346,2110,236,0,0
2020,FÚ pro Královéhradecký kraj,Majetkové daně - celkem,276497,267066,8966,0,465,229179,222413,6453,0,313
2020,FÚ pro Královéhradecký kraj,Loterie a jiné podobné hry,58,0,53,0,5,0,0,0,0,0
2020,FÚ pro Královéhradecký kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Královéhradecký kraj,Pokuty v blokovém a správním řízení,251,219,30,0,2,,,,,
2020,FÚ pro Královéhradecký kraj,Odvody za porušení rozpočtové kázně,497,170,223,0,104,,,,,
2020,FÚ pro Královéhradecký kraj,Ekologické druhy příjmů,437,200,166,0,71,,,,,
2020,FÚ pro Královéhradecký kraj,Depozitní druhy příjmů,5568,4399,1169,0,0,,,,,
2020,FÚ pro Královéhradecký kraj,Daně staré daňové soustavy,2007,1858,147,0,2,,,,,
2020,FÚ pro Královéhradecký kraj,Druhy příjmů nezahrnuté,38754,35777,2866,18,93,,,,,
2020,FÚ pro Královéhradecký kraj,Celkem počet DS,378560,349020,28653,407,480,307870,280375,26677,346,472
2020,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,35122,24225,10697,0,195,22051,13228,8630,0,188
2020,FÚ pro Pardubický kraj,Daň z přidané hodnoty - zahraniční osoby,4,0,4,0,0,4,0,4,0,0
2020,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - OID,616,508,107,0,1,616,508,107,0,1
2020,FÚ pro Pardubický kraj,Daň z přidané hodnoty - ostatní,97,73,7,0,17,66,66,0,0,0
2020,FÚ pro Pardubický kraj,Daň z přidané hodnoty - celkem,35816,24802,10810,0,199,22737,13802,8741,0,189
2020,FÚ pro Pardubický kraj,Daň z příjmů PO,20439,0,19984,0,455,20294,0,19841,0,453
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - podnikatelé,98147,98147,0,0,0,45601,45601,0,0,0
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - bez příjmu podle § 7,13863,13863,0,0,0,12048,12048,0,0,0
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - nepodnikatelé,57929,57929,0,0,0,55397,55397,0,0,0
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - celkem,169939,169939,0,0,0,113046,113046,0,0,0
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - závislá činnost,28774,14693,13423,199,459,23281,10498,12154,170,459
2020,FÚ pro Pardubický kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2244,146,1888,29,181,1515,118,1312,27,58
2020,FÚ pro Pardubický kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,23575,10096,12857,162,460,20523,8036,11878,149,460
2020,FÚ pro Pardubický kraj,Daň silniční,51549,41199,10225,0,125,36854,27671,9105,0,78
2020,FÚ pro Pardubický kraj,Daně s povinnou registrací - celkem,194627,172696,21261,210,460,143078,121634,20807,177,460
2020,FÚ pro Pardubický kraj,Daň z nemovitých věcí,261729,253650,7721,0,358,214835,209219,5344,0,272
2020,FÚ pro Pardubický kraj,Daň dědická,2034,2030,2,0,2,3,3,0,0,0
2020,FÚ pro Pardubický kraj,Daň darovací,3220,2913,185,0,122,0,0,0,0,0
2020,FÚ pro Pardubický kraj,Daň z převodu nemovitostí,21707,20317,986,0,404,0,0,0,0,0
2020,FÚ pro Pardubický kraj,Daň z nabytí nemovitých věcí,17298,15572,1428,0,298,3684,3380,304,0,0
2020,FÚ pro Pardubický kraj,Majetkové daně - celkem,270836,262310,8046,0,480,215256,209625,5359,0,272
2020,FÚ pro Pardubický kraj,Loterie a jiné podobné hry,77,0,76,0,1,0,0,0,0,0
2020,FÚ pro Pardubický kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Pardubický kraj,Pokuty v blokovém a správním řízení,89,58,31,0,0,,,,,
2020,FÚ pro Pardubický kraj,Odvody za porušení rozpočtové kázně,388,95,159,0,134,,,,,
2020,FÚ pro Pardubický kraj,Ekologické druhy příjmů,250,122,88,0,40,,,,,
2020,FÚ pro Pardubický kraj,Depozitní druhy příjmů,3682,2909,771,0,2,,,,,
2020,FÚ pro Pardubický kraj,Daně staré daňové soustavy,3286,3003,281,0,2,,,,,
2020,FÚ pro Pardubický kraj,Druhy příjmů nezahrnuté,34502,31063,3193,11,229,,,,,
2020,FÚ pro Pardubický kraj,Celkem počet DS,361779,336056,25013,210,500,287375,263917,22787,177,494
2020,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - registrované,33950,25029,8613,0,308,21850,14402,7148,0,300
2020,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - zahraniční osoby,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - OID,506,425,79,0,2,506,425,79,0,2
2020,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - ostatní,94,86,2,0,6,79,79,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - celkem,34540,25538,8692,0,310,22434,14905,7227,0,302
2020,FÚ pro Kraj Vysočina,Daň z příjmů PO,19723,0,19018,0,705,19544,0,18839,0,705
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - podnikatelé,96591,96591,0,0,0,46491,46491,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - bez příjmu podle § 7,15589,15589,0,0,0,11987,11987,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - nepodnikatelé,59007,59007,0,0,0,55821,55821,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - celkem,171187,171187,0,0,0,114299,114299,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - závislá činnost,25269,13690,10738,136,705,19903,9229,9843,129,702
2020,FÚ pro Kraj Vysočina,Daň z příjmů PO - srážkou dle zvláštní sazby,1697,86,1438,24,149,1338,71,1174,24,69
2020,FÚ pro Kraj Vysočina,Daň z příjmů FO - srážkou dle zvláštní sazby,18720,7455,10455,104,706,16472,5917,9754,95,706
2020,FÚ pro Kraj Vysočina,Daň silniční,48114,39821,8174,0,119,33855,26329,7440,0,86
2020,FÚ pro Kraj Vysočina,Daně s povinnou registrací - celkem,193589,173277,19465,141,706,141185,121245,19102,132,706
2020,FÚ pro Kraj Vysočina,Daň z nemovitých věcí,262601,254394,7579,0,628,228780,222746,5449,0,585
2020,FÚ pro Kraj Vysočina,Daň dědická,1558,1538,12,0,8,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Daň darovací,3829,3536,161,0,132,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z převodu nemovitostí,19663,18124,923,0,616,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z nabytí nemovitých věcí,17234,15459,1364,0,411,2912,2625,287,0,0
2020,FÚ pro Kraj Vysočina,Majetkové daně - celkem,268511,259950,7840,0,721,228917,222873,5459,0,585
2020,FÚ pro Kraj Vysočina,Loterie a jiné podobné hry,11,0,11,0,0,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Kraj Vysočina,Pokuty v blokovém a správním řízení,163,103,56,0,4,,,,,
2020,FÚ pro Kraj Vysočina,Odvody za porušení rozpočtové kázně,484,156,206,0,122,,,,,
2020,FÚ pro Kraj Vysočina,Ekologické druhy příjmů,458,202,132,0,124,,,,,
2020,FÚ pro Kraj Vysočina,Depozitní druhy příjmů,4884,4103,779,0,2,,,,,
2020,FÚ pro Kraj Vysočina,Daně staré daňové soustavy,2702,2508,166,2,26,,,,,
2020,FÚ pro Kraj Vysočina,Druhy příjmů nezahrnuté,34331,31535,2561,4,231,,,,,
2020,FÚ pro Kraj Vysočina,Celkem počet DS,351684,327586,23215,141,742,294125,272058,21213,132,722
2020,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,103030,58626,44066,0,304,63213,29798,33094,0,292
2020,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - zahraniční osoby,18,3,15,0,0,18,3,15,0,0
2020,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,2778,2107,663,0,8,2778,2107,663,0,8
2020,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - ostatní,9410,209,88,9082,31,9326,184,60,9082,0
2020,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - celkem,115178,60936,44812,9082,314,75331,32090,33830,9082,300
2020,FÚ pro Jihomoravský kraj,Daň z příjmů PO,78078,0,77402,0,676,77041,0,76366,0,675
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - podnikatelé,242970,242970,0,0,0,109989,109989,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - bez příjmu podle § 7,41528,41528,0,0,0,30930,30930,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - nepodnikatelé,117003,117003,0,0,0,106398,106398,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - celkem,401501,401501,0,0,0,247317,247317,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - závislá činnost,85656,34993,49584,388,691,67697,22665,43981,363,688
2020,FÚ pro Jihomoravský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,7874,538,6992,48,296,6333,489,5683,43,118
2020,FÚ pro Jihomoravský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,61443,18789,41656,317,681,52982,14525,37476,301,680
2020,FÚ pro Jihomoravský kraj,Daň silniční,135102,95824,39036,0,242,95860,60546,35102,0,212
2020,FÚ pro Jihomoravský kraj,Daně s povinnou registrací - celkem,488912,406896,80918,406,692,346128,266096,78964,380,688
2020,FÚ pro Jihomoravský kraj,Daň z nemovitých věcí,607867,588120,19076,0,671,482307,468733,12957,0,617
2020,FÚ pro Jihomoravský kraj,Daň dědická,5286,5268,10,0,8,6,6,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň darovací,9174,8571,364,0,239,0,0,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z převodu nemovitostí,55903,52443,2836,0,624,2,1,1,0,0
2020,FÚ pro Jihomoravský kraj,Daň z nabytí nemovitých věcí,43147,39092,3566,0,489,7868,7154,714,0,0
2020,FÚ pro Jihomoravský kraj,Majetkové daně - celkem,627009,606383,19918,0,708,482746,469158,12971,0,617
2020,FÚ pro Jihomoravský kraj,Loterie a jiné podobné hry,59,0,49,0,10,0,0,0,0,0
2020,FÚ pro Jihomoravský kraj,Daň z hazardních her,1,0,1,0,0,0,0,0,0,0
2020,FÚ pro Jihomoravský kraj,Pokuty v blokovém a správním řízení,4148,3775,356,0,17,,,,,
2020,FÚ pro Jihomoravský kraj,Odvody za porušení rozpočtové kázně,1141,366,561,0,214,,,,,
2020,FÚ pro Jihomoravský kraj,Ekologické druhy příjmů,433,211,144,0,78,,,,,
2020,FÚ pro Jihomoravský kraj,Depozitní druhy příjmů,12691,8435,4247,1,7,,,,,
2020,FÚ pro Jihomoravský kraj,Daně staré daňové soustavy,8660,8010,629,1,20,,,,,
2020,FÚ pro Jihomoravský kraj,Druhy příjmů nezahrnuté,97453,82619,14358,22,446,,,,,
2020,FÚ pro Jihomoravský kraj,Celkem počet DS,871582,773006,88353,9488,735,676185,583519,82483,9462,721
2020,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,43633,30478,12910,0,235,25615,15018,10354,0,234
2020,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - zahraniční osoby,10,1,9,0,0,10,1,9,0,0
2020,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,813,657,156,0,0,813,657,156,0,0
2020,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - ostatní,146,104,23,0,19,90,90,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - celkem,44563,31237,13081,0,235,26527,15765,10519,0,234
2020,FÚ pro Olomoucký kraj,Daň z příjmů PO,26684,0,26282,0,402,26420,0,26018,0,402
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - podnikatelé,124777,124777,0,0,0,50320,50320,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - bez příjmu podle § 7,15430,15430,0,0,0,12967,12967,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - nepodnikatelé,57925,57925,0,0,0,54133,54133,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - celkem,198132,198132,0,0,0,117420,117420,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - závislá činnost,39145,21176,17300,267,402,30228,13988,15603,235,402
2020,FÚ pro Olomoucký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,3041,258,2569,24,190,2338,228,1986,24,100
2020,FÚ pro Olomoucký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,29416,12665,16138,211,402,24782,9503,14688,189,402
2020,FÚ pro Olomoucký kraj,Daň silniční,64062,51437,12502,0,123,44143,32942,11117,0,84
2020,FÚ pro Olomoucký kraj,Daně s povinnou registrací - celkem,229961,202045,27244,270,402,156247,128941,26668,236,402
2020,FÚ pro Olomoucký kraj,Daň z nemovitých věcí,292769,283808,8570,0,391,244911,238084,6498,0,329
2020,FÚ pro Olomoucký kraj,Daň dědická,2656,2639,14,0,3,1,1,0,0,0
2020,FÚ pro Olomoucký kraj,Daň darovací,5155,4834,176,0,145,0,0,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z převodu nemovitostí,23405,21916,1151,0,338,0,0,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z nabytí nemovitých věcí,20987,18968,1742,0,277,3722,3359,363,0,0
2020,FÚ pro Olomoucký kraj,Majetkové daně - celkem,301794,292483,8882,0,429,245362,238518,6515,0,329
2020,FÚ pro Olomoucký kraj,Loterie a jiné podobné hry,54,0,50,0,4,0,0,0,0,0
2020,FÚ pro Olomoucký kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2020,FÚ pro Olomoucký kraj,Pokuty v blokovém a správním řízení,246,164,74,0,8,,,,,
2020,FÚ pro Olomoucký kraj,Odvody za porušení rozpočtové kázně,774,301,333,0,140,,,,,
2020,FÚ pro Olomoucký kraj,Ekologické druhy příjmů,288,133,98,0,57,,,,,
2020,FÚ pro Olomoucký kraj,Depozitní druhy příjmů,5603,4326,1271,0,6,,,,,
2020,FÚ pro Olomoucký kraj,Daně staré daňové soustavy,3393,3220,158,4,11,,,,,
2020,FÚ pro Olomoucký kraj,Druhy příjmů nezahrnuté,41073,37156,3646,9,259,,,,,
2020,FÚ pro Olomoucký kraj,Celkem počet DS,408672,377227,30734,270,441,324900,295335,28899,236,430
2020,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,79819,50655,28948,0,202,46037,24278,21554,0,195
2020,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - zahraniční osoby,15379,1617,13762,0,0,15379,1617,13762,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,1792,1407,380,0,5,1792,1407,380,0,5
2020,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - ostatní,367,287,44,0,36,253,252,1,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - celkem,97287,53955,43109,0,209,63458,27551,35697,0,200
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů PO,52687,0,52387,0,300,51945,0,51645,0,300
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - podnikatelé,226547,226547,0,0,0,88279,88279,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - bez příjmu podle § 7,26053,26053,0,0,0,19523,19523,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - nepodnikatelé,96825,96825,0,0,0,89134,89134,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - celkem,349425,349425,0,0,0,196936,196936,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - závislá činnost,72871,38311,33944,309,307,56429,25413,30440,273,303
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,6143,441,5503,45,154,4718,380,4252,39,47
2020,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,57585,25808,31215,256,306,48327,19527,28266,230,304
2020,FÚ pro Moravskoslezský kraj,Daň silniční,115070,88990,25933,0,147,79542,56529,22887,0,126
2020,FÚ pro Moravskoslezský kraj,Daně s povinnou registrací - celkem,411349,356670,54047,324,308,271591,218409,52593,285,304
2020,FÚ pro Moravskoslezský kraj,Daň z nemovitých věcí,442345,428004,14075,0,266,350948,340698,10051,0,199
2020,FÚ pro Moravskoslezský kraj,Daň dědická,4061,4032,24,0,5,1,1,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň darovací,7632,6979,497,0,156,0,0,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z převodu nemovitostí,33047,31303,1452,0,292,0,0,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z nabytí nemovitých věcí,25185,22605,2329,0,251,4929,4503,426,0,0
2020,FÚ pro Moravskoslezský kraj,Majetkové daně - celkem,457089,442099,14658,0,332,351463,341190,10074,0,199
2020,FÚ pro Moravskoslezský kraj,Loterie a jiné podobné hry,22,0,18,0,4,0,0,0,0,0
2020,FÚ pro Moravskoslezský kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
