"ROK","ICP","TYP_KAT","NAZEV_PRILOHA2"
2023,738620713,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,738620723,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,738620723,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,738770541,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738770541,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,738770541,"TECHN","Přestříkávání vozidel - opravárenství s celkovou projektovanou spotřebou organických rozpouštědel 0,5 t za rok nebo větší a nátěry při výrobě nových silničních a kolejových vozidel s celkovou projektovanou spotřebou organických rozpouštědel menší než 15 t za rok"
2023,738910251,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738910251,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738910251,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,738910251,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,738920431,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738920431,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,738920443,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738950271,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,738950271,"TECHN","Obalovny živičných směsí a mísírny živic, recyklace živičných povrchů - ostatní zařízení"
2023,739000013,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739000013,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739080013,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,739080033,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,739080043,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,739080093,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080103,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080131,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080131,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,739080131,"TECHN","Nanášení práškových plastů"
2023,739080131,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně větší než 30 m3 (vyjma oplachu)"
2023,739080131,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,739080143,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080153,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080171,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080171,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,739080171,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2023,739080281,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739080281,"TECHN","Chemické čištění"
2023,739088011,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739088011,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu více než 5 MW"
2023,739088011,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2023,739088041,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,739088041,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2023,739088063,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,739088073,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739088093,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,739088113,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739200013,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739200013,"TECHN","Výroba bioplynu"
2023,739220013,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739220023,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739220023,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,739220023,"TECHN","Nanášení práškových plastů"
2023,739220023,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,739220023,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,739280341,"TECHN","Obalovny živičných směsí a mísírny živic, recyklace živičných povrchů - ostatní zařízení"
2023,739310013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,739350023,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,739350093,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739350113,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2023,739350123,"TECHN","Zplyňování nebo zkapalňování uhlí, výroba nebo rafinace plynů, minerálních olejů nebo pyrolýzních olejů, výroba energetických plynů (generátorový plyn, svítiplyn) nebo syntézních plynů"
2023,739350133,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739350133,"TECHN","Výroba bioplynu"
2023,739350143,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739410013,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,739410013,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,739410023,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,739410023,"TECHN","Nanášení ochranných povlaků z roztavených kovů s celkovou projektovanou kapacitou 1 t pokovené oceli za hodinu nebo nižší"
2023,739410023,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,739448133,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2023,739501031,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739501031,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,739501031,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2023,739501031,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,739640013,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739640013,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,739840013,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,739840023,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739860013,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739960033,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,739960033,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,739970013,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,740210013,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,740220013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740240013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740380013,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,740380043,"TECHN","Nanášení práškových plastů"
2023,740380071,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,740380071,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740380071,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,740381093,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740580013,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2023,740670013,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,740690011,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690033,"TECHN","Výroba nátěrových hmot, adhezivních materiálů a tiskařských barev s celkovou projektovanou spotřebou organických rozpouštědel 10 t za rok nebo větší"
2023,740690043,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740690083,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690093,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,740690103,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,740690143,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,740690153,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740690163,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690183,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,740690183,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,740690193,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740690213,"TECHN","Přestříkávání vozidel - opravárenství s celkovou projektovanou spotřebou organických rozpouštědel 0,5 t za rok nebo větší a nátěry při výrobě nových silničních a kolejových vozidel s celkovou projektovanou spotřebou organických rozpouštědel menší než 15 t za rok"
2023,740690221,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690221,"TECHN","Nanášení adhezivních materiálů s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,740690223,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,740690241,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,740690241,"TECHN","Zpracování kaučuku, výroba pryže s celkovou projektovanou spotřebou organických rozpouštědel 5 t za rok nebo větší"
2023,740690241,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,740690253,"TECHN","Nanášení adhezivních materiálů s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,740690263,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,740690273,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,740690283,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,740690293,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690303,"TECHN","Čistírny odpadních vod s celkovou projektovanou kapacitou pro 10 000 a více ekvivalentních obyvatel"
2023,740690491,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,740690491,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740690491,"TECHN","Výroba buničiny ze dřeva a papíru z panenské buničiny"
2023,740698023,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698033,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698043,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698053,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698063,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698073,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698083,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698103,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740698113,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,740880013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,740930023,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2023,740930033,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741190291,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741190291,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,741190291,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,741190291,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,741200013,"TECHN","Obalovny živičných směsí a mísírny živic, recyklace živičných povrchů - ostatní zařízení"
2023,741200033,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741200843,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741220013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741220023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741220403,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,741500013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741530013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,741640043,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640063,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741640073,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640083,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640103,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741640113,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741640131,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,741640131,"TECHN","Slévárny železných kovů (slitin železa) - Doprava a manipulace se vsázkou nebo produktem"
2023,741640131,"TECHN","Slévárny železných kovů (slitin železa) - Tavení v elektrické indukční peci"
2023,741640131,"TECHN","Slévárny železných kovů (slitin železa) - Žíhací a sušící pece"
2023,741640143,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,741640153,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640173,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640183,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741640193,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741640203,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741640213,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,741640223,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741648011,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,741648011,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741648071,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,741648071,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,741648071,"TECHN","Žárové pokovování zinkem"
2023,741648083,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741648083,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,741648083,"TECHN","Udírny s celkovou projektovanou kapacitou na zpracování více než 1 t výrobků denně"
2023,741648083,"TECHN","Čistírny odpadních vod s celkovou projektovanou kapacitou pro 10 000 a více ekvivalentních obyvatel"
2023,741648103,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741920023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,741920043,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741920053,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,741920053,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,741920063,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,741920073,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,741920073,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,742088021,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,742240013,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,742240013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,742290013,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2023,742431161,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
