"ROK","ICP","ICO","NACE"
2023,320201252,47719621,"015000"
2023,320201302,48342301,"853110"
2023,320201342,48342998,"879000"
2023,320201402,48360236,"353000"
2023,320201412,48360236,"353000"
2023,320201422,48360236,"353000"
2023,320201632,60706805,"024000"
2023,320201642,60706805,"024000"
2023,320201692,61499013,"011900"
2023,320201892,60071125,"282200"
2023,320201962,18721290,"161000"
2023,320201982,60610484,"853110"
2023,320202012,49823574,"473000"
2023,320202162,48360236,"353000"
2023,320202182,27638600,"271100"
2023,320202282,25224760,"682020"
2023,320202292,42857309,"331200"
2023,320202372,26341832,"259900"
2023,320202402,48038687,"473000"
2023,320202422,26356635,"256100"
2023,320202432,26410826,"259900"
2023,320202622,27994929,"081200"
2023,320202632,27994929,"081200"
2023,320202642,27994929,"081200"
2023,320202832,61774111,"231200"
2023,320203372,28029534,"473000"
2023,320203392,48365289,"473000"
2023,320203412,25110161,"471100"
2023,320203542,870226,"271100"
2023,320203552,28042859,"259900"
2023,320203602,27972402,"473000"
2023,320203622,28031873,"162400"
2023,320270032,69797111,"841100"
2023,320270052,75412489,"201100"
2023,320270062,26145561,"331300"
2023,320270112,26394227,"282900"
2023,320270152,47717700,"015000"
2023,320270212,25204572,"256200"
2023,320270312,870838,"015000"
2023,320270342,26412811,"351100"
2023,320270352,26177005,"421100"
2023,320270382,18230211,"352100"
2023,320270392,26403226,"473000"
2023,320270412,28029534,"473000"
2023,320270432,27994929,"081200"
2023,320300022,27935311,"701000"
2023,320300052,45350752,"310900"
2023,320300112,26360870,"861000"
2023,320300132,29087911,"032200"
2023,320300222,45359601,"353000"
2023,320300232,45359601,"353000"
2023,320300242,45359601,"353000"
2023,320300292,28983,"310900"
2023,320300322,45354278,"521000"
2023,320300402,49823574,"473000"
2023,320300482,60849657,"360000"
2023,320300622,14706776,"236400"
2023,320370082,60611715,"853110"
2023,320370092,49358171,"289200"
2023,320370142,77631,"853210"
2023,320370152,28010698,"015000"
2023,320400012,60193531,"521000"
2023,320400392,45350272,"467100"
2023,320400422,45357072,"222900"
2023,320400512,48360236,"353000"
2023,320400522,49192957,"015000"
2023,320400632,63508591,"310900"
2023,320400642,64832872,"161000"
2023,320400652,64834646,"015000"
2023,320400682,15890554,"473000"
2023,320402252,27994929,"081200"
2023,320402402,26389941,"521000"
2023,320402432,48360716,"222900"
2023,320402452,64405559,"256200"
2023,320500112,44012373,"471100"
2023,320500222,60193531,"521000"
2023,320500272,70994226,"491000"
2023,320500312,14702835,"256100"
2023,320500362,25237349,"101100"
2023,320500412,70883378,"842500"
2023,320500462,116700,"015000"
2023,320500492,49196111,"162300"
2023,320500522,28932,"282500"
2023,320500572,64834042,"412000"
2023,320500602,70874409,"853110"
2023,320500682,69443416,"257300"
2023,320500742,75151529,"842400"
2023,320500792,75151529,"842400"
2023,320500832,48038687,"473000"
2023,320500872,27176657,"551010"
2023,320500882,27176657,"551010"
2023,320500922,49196821,"202000"
2023,320500932,60197412,"107100"
2023,320500982,49823574,"473000"
2023,320500992,49823574,"473000"
2023,320501152,25243586,"473000"
2023,320501162,61750883,"853220"
2023,320501172,61781797,"853220"
2023,320501202,25232100,"360000"
2023,320501222,28983,"310900"
2023,320501232,518603,"105100"
2023,320501242,74942,"381100"
2023,320501252,74942,"381100"
2023,320501272,74942,"381100"
2023,320501312,28433301,"181200"
2023,320501342,26353130,"310900"
2023,320501442,27460363,"014700"
2023,320501462,49207440,"853110"
2023,320501522,27096670,"081200"
2023,320501572,116858,"015000"
2023,320501722,25240994,"329900"
2023,320501802,25110161,"471100"
2023,320501812,18164439,"351100"
2023,320501982,61750883,"853220"
2023,320502092,26135060,"236300"
2023,320502182,25220560,"412000"
2023,320502262,26378108,"382100"
2023,320502282,25191551,"222900"
2023,320502482,45308314,"471100"
2023,320502492,49196111,"162300"
2023,320502692,49790960,"353010"
2023,320502722,49790960,"353010"
2023,320502812,49790960,"353010"
2023,320502822,49790960,"353010"
2023,320502832,49790960,"353010"
2023,320502852,49790960,"353010"
2023,320502862,49790960,"353010"
2023,320502872,49790960,"353010"
2023,320502882,49790960,"353010"
2023,320502942,6963,"843000"
2023,320570032,29060109,"351100"
2023,320570042,29060109,"351100"
2023,320570062,29060109,"351100"
2023,320570092,45357307,"421100"
2023,320570442,27164829,"353010"
2023,320570482,29125031,"303000"
2023,320600192,64361144,"412010"
2023,320600212,49194453,"015000"
2023,320600232,25219502,"014600"
2023,320600242,25219502,"014600"
2023,320600412,25213474,"107100"
2023,320600542,49790277,"015000"
2023,320600722,47719532,"015000"
2023,320600752,49788221,"109100"
2023,320600782,25236229,"015000"
2023,320600862,75005654,"853110"
2023,320600892,64356370,"015000"
2023,320600912,25201859,"236100"
2023,320601062,70838534,"853120"
2023,320601372,70935238,"682000"
2023,320601522,60193531,"521000"
2023,320601532,60193531,"521000"
2023,320601542,60193531,"521000"
2023,320601582,118541,"015000"
2023,320601592,118541,"015000"
2023,320601612,49748190,"879000"
2023,320601642,49787195,"281400"
2023,320601762,258091,"841100"
2023,320601772,70935238,"682000"
2023,320601792,118770,"015000"
2023,320601832,257931,"841100"
2023,320601882,41009,"682000"
2023,320602122,118524,"015000"
2023,320602172,49788221,"109100"
2023,320602232,64830837,"252900"
2023,320670032,45358664,"011300"
2023,320670042,25412841,"081100"
2023,320670172,26271303,"421100"
2023,320670182,25006096,"390000"
2023,320670192,27981274,"310200"
2023,320670202,64360610,"353000"
2023,320670262,29122261,"473000"
2023,320670292,63487799,"773900"
2023,320670302,24738875,"612090"
2023,320670322,49790277,"015000"
2023,320670352,27963781,"421100"
2023,320700542,77691,"853210"
2023,320700792,25212567,"289400"
2023,320700832,31976,"471100"
2023,320703622,47718951,"162400"
2023,320704292,26315726,"251100"
2023,320704892,49192795,"279000"
2023,320705332,27460363,"014700"
2023,320705882,25229001,"162400"
2023,320705912,27989313,"162400"
2023,320706172,25236202,"162400"
2023,320706342,27989313,"162400"
2023,320706472,27904636,"110100"
2023,320770062,29096227,"310100"
2023,320770222,27892638,"236300"
2023,320770232,63487799,"773900"
2023,320800072,668222,"257200"
2023,320800142,478326,"259900"
2023,320800272,257834,"841100"
2023,320800392,48365289,"473000"
2023,320800472,75006316,"853110"
2023,320800942,16683099,"452000"
2023,320801012,64360610,"353000"
2023,320801152,26345625,"015000"
2023,320801472,25212362,"255000"
2023,320801752,27096670,"081200"
2023,320802162,22578,"873020"
2023,320802412,27994929,"081200"
2023,320802922,49823574,"473000"
2023,320803132,40522521,"162300"
2023,320803892,26328771,"162300"
2023,320804102,25219383,"353000"
2023,320804142,25238795,"232000"
2023,320804152,27994929,"081200"
2023,320804252,25242245,"293200"
2023,320804262,14704021,"271200"
2023,320805022,25244451,"256100"
2023,320805382,64832783,"236100"
2023,320805682,64832783,"236100"
2023,320806082,41193962,"231300"
2023,320807582,26376181,"256100"
2023,320807682,26319233,"812900"
2023,320807882,45358028,"332000"
2023,320807982,27125149,"222900"
2023,320808382,49790480,"353010"
2023,320808552,63473291,"471100"
2023,320808572,41938658,"236300"
2023,320808582,25205242,"281500"
2023,320870012,25238078,"233100"
2023,320870102,75151529,"842400"
2023,320870192,27994929,"081200"
2023,320870202,26339277,"422200"
2023,320870212,62619624,"310100"
2023,320870362,64360610,"353000"
2023,320870402,27864464,"232000"
2023,320870432,28054091,"289900"
2023,320870492,49789911,"682020"
2023,320870502,29163765,"382100"
2023,320885022,26339269,"310900"
2023,320900042,45358711,"110200"
2023,320900362,27994929,"081200"
2023,320900552,31976,"471100"
2023,320900572,29100143,"081100"
2023,320900582,31976,"471100"
2023,320900602,75151529,"842400"
2023,320900632,28908,"256100"
2023,320900892,46882308,"271200"
2023,320901032,26440181,"467200"
2023,320901092,25201841,"256100"
2023,320901272,377015,"910410"
2023,320901662,45350825,"107100"
2023,320901842,27096670,"081200"
2023,320901902,28878,"222900"
2023,320901922,40523942,"960300"
2023,320902012,25205625,"360000"
2023,320902082,25205625,"360000"
2023,320902262,48365289,"473000"
2023,320902272,45359326,"464600"
2023,320902332,63505649,"452000"
2023,320902372,15890554,"473000"
2023,320902402,48038687,"473000"
2023,320902492,49823574,"473000"
2023,320902532,47718579,"271100"
2023,320902652,15890554,"473000"
2023,320902852,48365289,"473000"
2023,320902882,15890554,"473000"
2023,320902902,60193531,"521000"
2023,320902972,70994226,"491000"
2023,320903172,212423,"842300"
2023,320903192,48038687,"473000"
2023,320903312,47114983,"531000"
2023,320903562,47114983,"531000"
2023,320903772,24759,"842300"
2023,320903802,26328496,"256100"
2023,320904092,69457930,"853220"
2023,320904122,49450301,"467120"
2023,320904292,64833542,"310100"
2023,320904322,25247875,"289300"
2023,320904372,25638955,"382100"
2023,320904562,27904636,"110100"
2023,320904572,64361063,"289200"
2023,320904602,70883378,"842500"
2023,320904682,26361019,"257300"
2023,320904692,26450691,"463900"
2023,320904812,25225979,"236400"
2023,320904822,25225979,"236400"
2023,320904872,64360440,"712090"
2023,320904912,26354063,"259900"
2023,320904992,25137808,"271100"
2023,320905082,26390400,"256100"
2023,320905102,15890554,"473000"
2023,320905232,47718617,"281500"
2023,320905282,47124652,"451100"
2023,320905302,26376181,"256100"
2023,320905342,45308314,"471100"
2023,320905412,41009,"682000"
2023,320905432,25137026,"236300"
2023,320905452,25201581,"282900"
2023,320905462,62968432,"236100"
2023,320905502,669806,"861000"
2023,320905522,26382849,"452000"
2023,320905542,26357895,"282500"
2023,320905552,64360954,"452000"
2023,320905652,62623907,"494100"
2023,320905742,26402955,"256100"
2023,320905782,48038687,"473000"
2023,320905802,26389835,"451100"
2023,320905922,26339510,"303000"
2023,320905992,63990474,"829200"
2023,320906032,25702556,"351200"
2023,320906112,25110161,"471100"
2023,320906142,70994234,"522100"
2023,320906192,44012373,"471100"
2023,320906232,49193864,"281100"
2023,320906252,26342391,"222200"
2023,320906322,26402955,"256100"
2023,320906362,64949681,"612030"
2023,320970152,25205625,"360000"
2023,320970332,26323745,"281300"
2023,320970592,27980502,"353000"
2023,320970602,27980502,"353000"
2023,320970782,27892638,"236300"
2023,320970792,27892638,"236300"
2023,320970892,25238574,"473000"
2023,320970932,26413981,"256100"
2023,320970942,27430774,"421100"
2023,320971012,29124034,"181200"
2023,320971072,26496178,"473000"
2023,320971092,25115171,"353010"
2023,320971122,27164829,"353010"
2023,320971192,25720171,"201600"
2023,320971202,47717998,"011100"
2023,320971232,26733561,"293200"
2023,320971242,47717637,"302000"
2023,320971292,26018055,"421100"
2023,320971352,14692988,"310900"
2023,321000522,256897,"841100"
2023,321000532,48038687,"473000"
2023,321001512,49790757,"462100"
2023,321005502,10368400,"201100"
2023,321005662,46885145,"222900"
2023,321005742,25244604,"310100"
2023,321006172,49823574,"473000"
2023,321006272,60193531,"521000"
2023,321007572,25244604,"310100"
2023,321007842,14706768,"422120"
2023,321007962,27994929,"081200"
2023,321008012,25702556,"351200"
2023,321008032,47719443,"162900"
2023,321070092,63487799,"773900"
2023,321070122,48360376,"222100"
2023,321100002,49823574,"473000"
2023,321100012,62619357,"382100"
2023,321100182,25110161,"471100"
2023,321100502,49702092,"222900"
2023,321100942,169650,"257300"
2023,321100962,48379794,"872010"
2023,321100972,48379808,"872010"
2023,321101512,27096670,"081200"
2023,321120772,26331705,"353000"
2023,321120792,26331705,"353000"
2023,321121012,27096670,"081200"
2023,321130702,14699991,"161000"
2023,321140272,47717068,"257200"
2023,321140842,61171450,"292000"
2023,321170062,62619357,"382100"
2023,321170072,63494248,"682000"
2023,321170112,26331705,"353000"
2023,321170142,26398966,"172100"
2023,321170152,29064236,"381100"
2023,321170162,46350420,"282500"
2023,321170182,48370304,"473000"
2023,321170192,48370304,"473000"
2023,321170202,48370304,"473000"
2023,321170222,27096670,"081200"
2023,321170232,24149225,"682000"
2023,321170242,119296,"015000"
2023,321170382,45349461,"014600"
2023,321170392,45359016,"682000"
2023,321170402,15890554,"473000"
2023,321170412,15890554,"473000"
2023,321170462,25215671,"015000"
2023,321190312,25225979,"236400"
2023,321190382,64361381,"245110"
2023,321190592,119296,"015000"
2023,321190802,48360830,"283000"
2023,321250012,60193531,"521000"
2023,321250042,25203100,"351100"
2023,321250052,25246925,"251100"
2023,321250092,48342165,"853110"
2023,321250112,49192698,"015000"
2023,321250162,48362603,"015000"
2023,321250492,45352585,"279000"
2023,321251292,27140652,"265100"
2023,321251352,26316919,"721920"
2023,321270042,26334381,"353000"
2023,321270052,26334381,"353000"
2023,321270122,26368218,"265100"
2023,321270132,26210967,"473000"
2023,321270152,26404851,"351100"
2023,321270202,25216589,"281500"
2023,321300072,260177,"841100"
2023,321300342,29090300,"861000"
2023,321300482,49452011,"081200"
2023,321300522,27935311,"701000"
2023,321300592,48038687,"473000"
2023,321300642,70937613,"853110"
2023,321300792,25225979,"236400"
2023,321350632,49789228,"360000"
2023,321350642,25658042,"351100"
2023,321350662,26705222,"281300"
2023,321370032,49790927,"382100"
2023,321370042,49790927,"382100"
2023,321370162,29116392,"016300"
2023,321370192,25232657,"259300"
2023,321400042,60193531,"521000"
2023,321400072,47719567,"251100"
2023,321400082,25209779,"162300"
2023,321400112,25136399,"162900"
2023,321400182,117366,"251100"
2023,321400252,255467,"841100"
2023,321400312,18838014,"353010"
2023,321400322,18838014,"353010"
2023,321400372,28878,"222900"
2023,321400422,27980430,"222900"
2023,321400432,49823574,"473000"
2023,321400442,49823574,"473000"
2023,321400452,49823574,"473000"
2023,321400492,15890554,"473000"
2023,321400512,175862,"108400"
2023,321400702,67779999,"841100"
2023,321449082,18236235,"101300"
2023,321449122,45352038,"467500"
2023,321449142,26384396,"162400"
2023,321449262,117099,"015000"
2023,321449422,45308314,"471100"
2023,321470012,45359601,"353000"
2023,321470052,45359601,"353000"
2023,321470072,45359601,"353000"
2023,321470092,45359601,"353000"
2023,321470102,45359601,"353000"
2023,321470112,45359601,"353000"
2023,321470202,47731460,"021000"
2023,321470212,117145,"015000"
2023,321470372,45359601,"353000"
2023,321470382,45359601,"353000"
2023,321470392,63507412,"222900"
2023,321470412,29060109,"351100"
2023,321470422,29060109,"351100"
2023,321470442,63487799,"773900"
2023,321470482,46678379,"109100"
2023,321500942,69797111,"841100"
2023,321501372,49789228,"360000"
2023,321501442,377805,"872010"
2023,321501552,25216899,"353010"
2023,321501702,75005590,"853110"
2023,321501832,868485,"682000"
2023,321501842,868485,"682000"
2023,321502082,260118,"841100"
2023,321502502,60193531,"521000"
2023,321502542,48329771,"872010"
2023,321502552,26360896,"861000"
2023,321502972,25237632,"682020"
2023,321503112,48360236,"353000"
2023,321503132,75005581,"853110"
2023,321503542,48342998,"879000"
2023,321503612,45788677,"353010"
2023,321503832,61172022,"222900"
2023,321504132,25203959,"473000"
2023,321504142,25403460,"467100"
2023,321504502,45350043,"329900"
2023,321504552,75151529,"842400"
2023,321504562,25230425,"293200"
2023,321504652,868485,"682000"
2023,321504682,61169951,"281400"
2023,321504762,48038687,"473000"
2023,321504872,24805,"842300"
2023,321505142,49789228,"360000"
2023,321505252,45351899,"022000"
2023,321505352,25214071,"259300"
2023,321505462,25216899,"353010"
2023,321505562,60793791,"222200"
2023,321505652,27965171,"161000"
2023,321505662,27460363,"014700"
2023,321505732,25234692,"251100"
2023,321505742,18251412,"293200"
2023,321505852,49551272,"236300"
2023,321505892,25216899,"353010"
2023,321505902,25216899,"353010"
2023,321505922,25225979,"236400"
2023,321505962,25216899,"353010"
2023,321506002,868485,"682000"
2023,321570062,25403460,"467100"
2023,321570152,72052759,"931100"
2023,321570212,64361462,"293200"
2023,321570262,25206745,"293200"
2023,321570392,45308314,"471100"
2023,321570422,15890554,"473000"
2023,321570432,15890554,"473000"
2023,321570512,884154,"222900"
2023,321570522,28783174,"293200"
2023,321570562,40743187,"236300"
2023,321570572,25217071,"271200"
2023,410100042,47539801,"353010"
2023,410100072,47539801,"353010"
2023,410100082,47539801,"353010"
2023,410100102,47539801,"353010"
2023,410100262,25203100,"351100"
2023,410100282,25203959,"473000"
2023,410100382,25239155,"256100"
2023,410100432,46886958,"256100"
2023,410100542,49787977,"360000"
2023,410100812,70976481,"853110"
2023,410100842,25203100,"351100"
2023,410101002,26403226,"473000"
2023,410101022,27186814,"256100"
2023,410101082,26354560,"256100"
2023,410101092,28012267,"473000"
2023,410101142,45308314,"471100"
2023,410170042,46882049,"431200"
2023,410170072,26355248,"473000"
2023,410170092,49433601,"421100"
2023,410170122,28035291,"024000"
2023,410170132,28981308,"222200"
2023,410200082,60193531,"521000"
2023,410200092,26334364,"773900"
2023,410200112,24724,"842300"
2023,410200282,872539,"467600"
2023,410200292,63507871,"353010"
2023,410200312,63507871,"353010"
2023,410200332,15890554,"473000"
2023,410200362,18233112,"861000"
2023,410200392,18233864,"107100"
2023,410200412,18234160,"081200"
2023,410200422,27994929,"081200"
2023,410200432,27994929,"081200"
2023,410200442,27994929,"081200"
2023,410200482,25110161,"471100"
2023,410200512,25205994,"353000"
2023,410200522,25205994,"353000"
2023,410200852,47114983,"531000"
2023,410200932,49196111,"162300"
2023,410201032,63077345,"181200"
2023,410201132,49787977,"360000"
2023,410201142,49787977,"360000"
2023,410201272,63507871,"353010"
2023,410201282,63507871,"353010"
2023,410201292,63507871,"353010"
2023,410201302,63507871,"353010"
2023,410201312,63507871,"353010"
2023,410201322,63507871,"353010"
2023,410201352,63507871,"353010"
2023,410201372,63507871,"353010"
2023,410201382,63507871,"353010"
2023,410201392,63507871,"353010"
2023,410201412,63507871,"353010"
2023,410201422,63507871,"353010"
2023,410201582,26392011,"467300"
2023,410201682,26362228,"861000"
2023,410201722,26093022,"471900"
2023,410201742,49551272,"236300"
2023,410201822,253979,"841100"
2023,410201832,25403460,"467100"
2023,410212272,63507871,"353010"
2023,410212282,63507871,"353010"
2023,410212302,63507871,"353010"
2023,410212362,26317460,"861000"
2023,410212462,71175253,"873010"
2023,410212502,45308314,"471100"
2023,410212522,26326400,"473000"
2023,410212532,26380102,"201600"
2023,410212542,62585207,"221900"
2023,410212552,46882189,"015000"
2023,410212562,26415623,"467100"
2023,410212602,25203282,"324000"
2023,410212672,27977480,"551010"
2023,410212722,26358395,"494100"
2023,410212782,48365289,"473000"
2023,410212792,27365361,"255000"
2023,410212812,27977480,"551010"
2023,410212822,60199741,"256200"
2023,410270092,18234372,"239100"
2023,410270242,26496178,"473000"
2023,410270312,26355248,"473000"
2023,410270352,49823574,"473000"
2023,410270362,27964736,"011100"
2023,410270392,25403460,"467100"
2023,410270452,28251504,"473000"
2023,410270462,49823574,"473000"
2023,410270482,26403226,"473000"
2023,410270502,27994929,"081200"
2023,410270512,27994929,"081200"
2023,410270522,27994929,"081200"
2023,410270532,27994929,"081200"
2023,410300062,28860,"204200"
2023,410300082,28886,"273300"
2023,410300182,573213,"841100"
2023,410300262,26365804,"861000"
2023,410300322,10208470,"473000"
2023,410300442,25110161,"471100"
2023,410300482,25221850,"960300"
2023,410300592,40525881,"257200"
2023,410300762,27096670,"081200"
2023,410300792,27096670,"081200"
2023,410300862,46882049,"431200"
2023,410300932,47714972,"015000"
2023,410300952,48038687,"473000"
2023,410301082,49789228,"360000"
2023,410301212,49790765,"110100"
2023,410301392,26367858,"522300"
2023,410301442,63509911,"081200"
2023,410301452,63509911,"081200"
2023,410301472,48038687,"473000"
2023,410301482,48038687,"473000"
2023,410301502,69979821,"861000"
2023,410301512,70883611,"842500"
2023,410301522,70883611,"842500"
2023,410301572,70995826,"853110"
2023,410301592,25213512,"310900"
2023,410301812,70890285,"872010"
2023,410302102,116254,"015000"
2023,410302182,71185232,"841300"
2023,410302282,63509911,"081200"
2023,410302312,45308314,"471100"
2023,410302332,49452011,"081200"
2023,410302342,49452011,"081200"
2023,410303442,60470968,"475200"
2023,410303482,62741276,"236300"
2023,410303502,45356165,"022000"
2023,410303572,26325632,"683200"
2023,410303752,10208470,"473000"
2023,410303882,41189671,"467120"
2023,410303912,26371146,"433200"
2023,410303932,63473291,"471100"
2023,410303942,14707748,"162300"
2023,410304002,26450691,"463900"
2023,410304052,41938658,"236300"
2023,410304102,40743187,"236300"
2023,410304142,27968561,"931100"
2023,410304152,28002482,"234100"
2023,410304192,49710371,"522300"
2023,410304212,68833521,"949100"
2023,410370262,25060996,"353010"
2023,410370382,49786831,"015000"
2023,410370492,25247468,"282100"
2023,410370532,40522962,"105100"
2023,410370582,29069041,"022000"
2023,410371622,72051612,"842400"
2023,410371662,27164829,"353010"
2023,410371682,49356089,"381100"
2023,410400122,18248926,"256200"
2023,410400232,26340194,"473000"
2023,410400252,25203398,"162400"
2023,410400262,45787425,"132000"
2023,410400312,47551216,"293200"
2023,410400332,25241800,"353010"
2023,410400342,25241800,"353010"
2023,410400352,25241800,"353010"
2023,410400362,25241800,"353010"
2023,410400382,64356922,"289900"
2023,410400392,14864576,"231100"
2023,410401002,26403226,"473000"
2023,410470062,49551272,"236300"
2023,410500252,28045556,"473000"
2023,410500312,216208,"854200"
2023,410500322,27176657,"551010"
2023,410500722,49787977,"360000"
2023,410500792,45359113,"861000"
2023,410500802,27940861,"861000"
2023,410500892,48038687,"473000"
2023,410501472,45351287,"293200"
2023,410502522,42196451,"022000"
2023,410503012,255050,"841100"
2023,410503872,46967851,"107100"
2023,410504152,25674714,"682000"
2023,410506852,47714832,"473000"
2023,410510492,25213768,"161000"
2023,410510792,25403460,"467100"
2023,410510802,45352364,"452000"
2023,410512552,47714930,"239900"
2023,410512722,49790731,"861000"
2023,410512732,62741276,"236300"
2023,410512832,25110161,"471100"
2023,410512852,27176657,"551010"
2023,410512872,26350297,"412000"
2023,410570022,45359113,"861000"
2023,410570032,14706725,"110700"
2023,410570092,49790676,"353010"
2023,410570112,45308314,"471100"
2023,410600082,25246852,"473000"
2023,410600122,26378752,"353000"
2023,410600132,26378752,"353000"
2023,410600142,26378752,"353000"
2023,410600152,26378752,"353000"
2023,410600162,26378752,"353000"
2023,410600182,26378752,"353000"
2023,410600242,60193531,"521000"
2023,410600272,26403226,"473000"
2023,410600312,25205145,"293100"
2023,410600352,47714832,"473000"
2023,410600392,25200593,"015000"
2023,410600532,49789228,"360000"
2023,410600552,49789228,"360000"
2023,410600602,212423,"842300"
2023,410607452,64358721,"256200"
2023,410607532,26403226,"473000"
2023,410670022,60193531,"521000"
2023,410670032,26378752,"353000"
2023,410670062,47714913,"861000"
2023,410670072,62622919,"273300"
2023,410670122,45308314,"471100"
2023,410701332,25221141,"682020"
2023,410701422,26358701,"081100"
2023,410701442,70883611,"842500"
2023,410701462,45809712,"381100"
2023,410701482,48038687,"473000"
2023,410701752,10378375,"552000"
2023,410701762,63509911,"081200"
2023,410701772,49789228,"360000"
2023,410701792,49196227,"259900"
2023,410701842,27979016,"089200"
2023,410701852,60193531,"521000"
2023,410701862,60193531,"521000"
2023,410701922,25200933,"133000"
2023,410701962,25211731,"222100"
2023,410702022,212423,"842300"
2023,410702032,212423,"842300"
2023,410702042,64361411,"162100"
2023,410702072,45349045,"256100"
2023,410702112,15755045,"016000"
2023,410702152,48362786,"282200"
2023,410702172,46884556,"089900"
2023,410702202,64357392,"234100"
2023,410702212,44647883,"473000"
2023,410702252,40526941,"234100"
2023,410702362,70832641,"872010"
2023,410702412,25057600,"234300"
2023,410702422,49823574,"473000"
2023,410702442,26348349,"052010"
2023,410702452,26348349,"052010"
2023,410702472,26348349,"052010"
2023,410702572,46885021,"259900"
2023,410702632,48365289,"473000"
2023,410702712,75005476,"853110"
2023,410702892,25110161,"471100"
2023,410702952,26343886,"273200"
2023,410703002,49790676,"353010"
2023,410703042,63505231,"289900"
2023,410770222,27892638,"236300"
2023,410770232,28510011,"353010"
2023,410770242,45308314,"471100"
2023,420101092,44564368,"081200"
2023,420102082,27096670,"081200"
2023,420102152,28512090,"462100"
2023,420102562,61515761,"853110"
2023,420104222,43223168,"203000"
2023,420112072,49823574,"473000"
2023,420170012,25012240,"231200"
2023,420170032,65639626,"853110"
2023,420170072,25422278,"256100"
2023,420170142,25020790,"331200"
2023,420193192,25702556,"351200"
2023,420193222,49099451,"360000"
2023,420193232,40743187,"236300"
2023,420200402,25013530,"353000"
2023,420200432,60193531,"521000"
2023,420200442,60193531,"521000"
2023,420200452,60193531,"521000"
2023,420200512,61534056,"255000"
2023,420200522,25012282,"257300"
2023,420200542,62240935,"493100"
2023,420200622,15890554,"473000"
2023,420200652,44564716,"259900"
2023,420200862,47309601,"331200"
2023,420200872,43226680,"139500"
2023,420200902,47274611,"853220"
2023,420200982,64653412,"161000"
2023,420201062,49823574,"473000"
2023,420201092,49099451,"360000"
2023,420201122,47274654,"853220"
2023,420201362,75151537,"842400"
2023,420201382,25403460,"467100"
2023,420201402,29289,"310900"
2023,420201412,64050882,"353010"
2023,420201422,64050882,"353010"
2023,420201432,64050882,"353010"
2023,420201542,45308314,"471100"
2023,420201552,25013530,"353000"
2023,420201952,64050882,"353010"
2023,420201972,44222882,"172100"
2023,420201992,45308314,"471100"
2023,420202072,64050882,"353010"
2023,420202222,49551272,"236300"
2023,420202392,27264777,"171200"
2023,420270032,25475819,"431200"
2023,420270082,18838014,"353010"
2023,420270092,18838014,"353010"
2023,420270102,27928411,"351100"
2023,420270112,27928411,"351100"
2023,420270132,45317259,"232000"
2023,420270162,14867125,"282500"
2023,420270172,64052257,"381100"
2023,420270252,24738875,"612090"
2023,420270292,14450488,"853220"
2023,420270342,27892638,"236300"
2023,420270392,44222882,"172100"
2023,420270412,28680065,"383200"
2023,420300172,212423,"842300"
2023,420300862,49099451,"360000"
2023,420300892,49099451,"360000"
2023,420301732,45148082,"462100"
2023,420301752,62242156,"960300"
2023,420301812,15890554,"473000"
2023,420302042,49901982,"052010"
2023,420302202,685976,"471100"
2023,420302222,60071214,"201500"
2023,420303242,15890554,"473000"
2023,420303442,63473291,"471100"
2023,420303572,49823574,"473000"
2023,420303632,49823574,"473000"
2023,420303792,25488627,"861000"
2023,420304312,261874,"841100"
2023,420304412,15890554,"473000"
2023,420304422,25415123,"281200"
2023,420304762,26729610,"293200"
2023,420305042,45308314,"471100"
2023,420305052,48269808,"353000"
2023,420305072,27281124,"252900"
2023,420305322,14857979,"236300"
2023,420305332,62741276,"236300"
2023,420305382,25425846,"279000"
2023,420305882,42194920,"381100"
2023,420306532,79065,"381100"
2023,420306542,26341697,"473000"
2023,420370032,75151537,"842400"
2023,420370052,28722906,"251100"
2023,420370062,27318583,"293200"
2023,420370072,62576615,"351100"
2023,420370132,25474189,"382100"
2023,420370342,62245163,"101200"
2023,420370372,27892638,"236300"
2023,420370392,25007491,"431300"
2023,420370522,25013831,"351100"
2023,420370552,48365289,"473000"
2023,420370582,63149591,"162300"
2023,420400022,47780321,"282200"
2023,420400052,60193531,"521000"
2023,420400062,60193531,"521000"
2023,420400102,49356313,"271200"
2023,420400132,46886672,"279000"
2023,420400172,49901222,"081200"
2023,420400252,25489658,"353010"
2023,420400272,47283149,"171200"
2023,420400362,49099451,"360000"
2023,420400372,49099451,"360000"
2023,420400392,15890554,"473000"
2023,420400612,25110161,"471100"
2023,420400742,27324966,"251100"
2023,420400812,26694778,"282900"
2023,420401172,25350617,"256100"
2023,420401192,62576615,"351100"
2023,420401212,49099451,"360000"
2023,420401242,27066789,"282900"
2023,420401302,40743187,"236300"
2023,420401352,25005553,"381200"
2023,420401432,26199394,"231900"
2023,420401442,25702556,"351200"
2023,420401452,64938468,"259900"
2023,420401472,26084996,"222100"
2023,420401572,61345750,"381100"
2023,420470052,27352820,"251200"
2023,420470062,47906201,"081200"
2023,420470122,25020790,"331200"
2023,420500112,80837,"522100"
2023,420500392,526282,"451100"
2023,420510092,120723,"011100"
2023,420510112,120723,"011100"
2023,420510222,48289191,"353000"
2023,420510232,48289191,"353000"
2023,420510272,48289191,"353000"
2023,420510282,48289191,"353000"
2023,420510302,48289191,"353000"
2023,420510312,48289191,"353000"
