"ROK","IDFPROV","EMISE","EMI_MNO_T"
2023,720908692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0320
2023,720960912,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.7050
2023,720960912,"oxid uhelnatý (CO)",0.0020
2023,720960912,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3640
2023,720960912,"tuhé znečišťující látky (TZL)",0.0010
2023,720960912,"těkavé organické látky (VOC)",1.9180
2023,720961122,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.06
2023,720961122,"tuhé znečišťující látky (TZL)",0.0270
2023,720961122,"těkavé organické látky (VOC)",0.0750
2023,720961152,"těkavé organické látky (VOC)",2.0690
2023,720961482,"tuhé znečišťující látky (TZL)",0.2870
2023,720961492,"tuhé znečišťující látky (TZL)",0.18
2023,720970072,"oxid uhelnatý (CO)",4.0420
2023,720970072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.0840
2023,720970072,"tuhé znečišťující látky (TZL)",0.8590
2023,720970102,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0460
2023,720970112,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.8380
2023,720970112,"oxid uhelnatý (CO)",0.0090
2023,720970112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,720970112,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2023,720970112,"tuhé znečišťující látky (TZL)",0.0390
2023,720970112,"těkavé organické látky (VOC)",0.0010
2023,720970132,"tuhé znečišťující látky (TZL)",0.2870
2023,721000272,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.01
2023,721000272,"oxid uhelnatý (CO)",0.2440
2023,721000272,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.21
2023,721000272,"tuhé znečišťující látky (TZL)",0.0420
2023,721000272,"těkavé organické látky (VOC)",0.0470
2023,721000482,"tuhé znečišťující látky (TZL)",0.0310
2023,721000482,"těkavé organické látky (VOC)",0.6560
2023,721000532,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0140
2023,721000532,"oxid uhelnatý (CO)",0.0080
2023,721000532,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1870
2023,721000532,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0020
2023,721000532,"tuhé znečišťující látky (TZL)",0.0040
2023,721000822,"oxid uhelnatý (CO)",1.4070
2023,721000822,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0740
2023,721000822,"tuhé znečišťující látky (TZL)",0.08
2023,721000862,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.8810
2023,721000862,"těkavé organické látky (VOC)",0.1750
2023,721000892,"oxid uhelnatý (CO)",2.5810
2023,721000892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7370
2023,721000892,"tuhé znečišťující látky (TZL)",0.29
2023,721001652,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0170
2023,721001652,"oxid uhelnatý (CO)",0.0010
2023,721001652,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0330
2023,721002842,"oxid uhelnatý (CO)",0.0020
2023,721002842,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0450
2023,721004152,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.7810
2023,721004152,"oxid uhelnatý (CO)",5.7150
2023,721004152,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.59
2023,721004152,"tuhé znečišťující látky (TZL)",0.65
2023,721005312,"těkavé organické látky (VOC)",0.2420
2023,721005442,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2023,721005442,"tuhé znečišťující látky (TZL)",0.0030
2023,721005672,"oxid uhelnatý (CO)",0.0160
2023,721005672,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1480
2023,721005732,"oxid uhelnatý (CO)",4.7040
2023,721005732,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.11
2023,721005732,"tuhé znečišťující látky (TZL)",0.06
2023,721070152,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.2640
2023,721070152,"oxid uhelnatý (CO)",0
2023,721070152,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,721070152,"tuhé znečišťující látky (TZL)",0.1480
2023,721070152,"těkavé organické látky (VOC)",0.0590
2023,721070192,"tuhé znečišťující látky (TZL)",0.5320
2023,721070242,"oxid uhelnatý (CO)",15.4360
2023,721070242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.3560
2023,721070342,"těkavé organické látky (VOC)",0.0680
2023,721100082,"těkavé organické látky (VOC)",3.27
2023,721100282,"oxid uhelnatý (CO)",0.0220
2023,721100282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3220
2023,721100332,"oxid uhelnatý (CO)",0.0670
2023,721100332,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1240
2023,721100332,"tuhé znečišťující látky (TZL)",0.0280
2023,721100332,"těkavé organické látky (VOC)",2.8750
2023,721100352,"těkavé organické látky (VOC)",2.6990
2023,721100882,"oxid uhelnatý (CO)",0.2290
2023,721100882,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3980
2023,721110013,"tuhé znečišťující látky (TZL)",0.33
2023,721170022,"tuhé znečišťující látky (TZL)",0.1180
2023,721200302,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0510
2023,721200302,"tuhé znečišťující látky (TZL)",0.55
2023,721200762,"oxid uhelnatý (CO)",0.0020
2023,721200762,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0460
2023,721200862,"tuhé znečišťující látky (TZL)",0.0020
2023,721202832,"oxid uhelnatý (CO)",0.0010
2023,721202832,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0220
2023,721203062,"oxid uhelnatý (CO)",0.0010
2023,721203062,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0270
2023,721203062,"těkavé organické látky (VOC)",5.57
2023,721203152,"těkavé organické látky (VOC)",2.1640
2023,721203262,"oxid uhelnatý (CO)",1.3790
2023,721203262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6190
2023,721203262,"tuhé znečišťující látky (TZL)",1.2520
2023,721203532,"tuhé znečišťující látky (TZL)",0.0310
2023,721204622,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.1520
2023,721204622,"organické sloučeniny vyjádřené jako celkový organický uhlík, bod 4.5.",0.625360
2023,721204622,"oxid uhelnatý (CO)",9.0680
2023,721204622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3180
2023,721204622,"tuhé znečišťující látky (TZL)",0
2023,721204622,"těkavé organické látky (VOC)",0.5680
2023,721204952,"těkavé organické látky (VOC)",0.2210
2023,721205202,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.7470
2023,721205202,"oxid uhelnatý (CO)",0.2460
2023,721205202,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1140
2023,721205202,"tuhé znečišťující látky (TZL)",0.4640
2023,721205202,"těkavé organické látky (VOC)",0.7720
2023,721205332,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.01303650
2023,721210023,"tuhé znečišťující látky (TZL)",0.1530
2023,721210321,"oxid uhelnatý (CO)",9.4010
2023,721210321,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.2580
2023,721210321,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",13.9170
2023,721210321,"tuhé znečišťující látky (TZL)",0.0920
2023,721210771,"dichlormethan (methylenchlorid)",0.3140
2023,721210771,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4970
2023,721210771,"oxid uhelnatý (CO)",0.0050
2023,721210771,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1270
2023,721210771,"těkavé organické látky (VOC)",2.9850
2023,721254992,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.004880
2023,721254992,"nikl",0.000050
2023,721254992,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.001970
2023,721254992,"tuhé znečišťující látky (TZL)",0.0260
2023,721254992,"šestimocný chrom",0.000230
2023,721260602,"oxid uhelnatý (CO)",8.90
2023,721260602,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.4260
2023,721260682,"oxid uhelnatý (CO)",0.0650
2023,721260742,"těkavé organické látky (VOC)",1.23
2023,721260762,"tuhé znečišťující látky (TZL)",0.0040
2023,721260782,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0040
2023,721260782,"těkavé organické látky (VOC)",4.4650
2023,721260792,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2460
2023,721260792,"oxid uhelnatý (CO)",3.1660
2023,721260792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0380
2023,721260792,"tuhé znečišťující látky (TZL)",0.2970
2023,721270102,"oxid uhelnatý (CO)",4.41
2023,721270102,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.22
2023,721270102,"tuhé znečišťující látky (TZL)",0.2230
2023,721270172,"tuhé znečišťující látky (TZL)",0.0340
2023,721270232,"tuhé znečišťující látky (TZL)",0.79
2023,721270282,"tuhé znečišťující látky (TZL)",0.1080
2023,721270332,"těkavé organické látky (VOC)",0
2023,721280031,"oxid uhelnatý (CO)",17.6640
2023,721280031,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",28.6620
2023,721280031,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.77
2023,721280031,"tuhé znečišťující látky (TZL)",1.2380
2023,721280031,"těkavé organické látky (VOC)",4.96
2023,721280043,"oxid uhelnatý (CO)",7.5020
2023,721280043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.5390
2023,721280043,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.2390
2023,721280043,"tuhé znečišťující látky (TZL)",0.1580
2023,721280053,"tuhé znečišťující látky (TZL)",0.0020
2023,721288201,"oxid uhelnatý (CO)",0
2023,721288201,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0070
2023,721306132,"těkavé organické látky (VOC)",0.9220
2023,721306732,"těkavé organické látky (VOC)",2.4750
2023,721306782,"oxid uhelnatý (CO)",0.0010
2023,721306782,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0620
2023,721306782,"tuhé znečišťující látky (TZL)",0.37
2023,721306802,"těkavé organické látky (VOC)",0.0160
2023,721307322,"oxid uhelnatý (CO)",1.9220
2023,721307322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2250
2023,721307382,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0050
2023,721307382,"oxid uhelnatý (CO)",0.0010
2023,721307382,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0250
2023,721307462,"oxid uhelnatý (CO)",0.0010
2023,721307462,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0130
2023,721307462,"tuhé znečišťující látky (TZL)",0.0070
2023,721307462,"těkavé organické látky (VOC)",1.2140
2023,721307472,"těkavé organické látky (VOC)",1.0210
2023,721307552,"oxid uhelnatý (CO)",0.0130
2023,721307552,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1040
2023,721307612,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1260
2023,721307612,"oxid uhelnatý (CO)",0.1830
2023,721307612,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9570
2023,721307612,"tuhé znečišťující látky (TZL)",0.4380
2023,721307682,"těkavé organické látky (VOC)",0.0260
2023,721307792,"těkavé organické látky (VOC)",0.07
2023,721307802,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.00007080
2023,721307802,"oxid uhelnatý (CO)",0.02
2023,721307802,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0940
2023,721307802,"tuhé znečišťující látky (TZL)",0
2023,721307852,"oxid uhelnatý (CO)",1.0090
2023,721307852,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0770
2023,721307852,"tuhé znečišťující látky (TZL)",0.07
2023,721307992,"těkavé organické látky (VOC)",0.0030
2023,721308192,"těkavé organické látky (VOC)",2.6210
2023,721308372,"tuhé znečišťující látky (TZL)",0.0230
2023,721308502,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0680
2023,721308502,"oxid uhelnatý (CO)",0.0060
2023,721308502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1310
2023,721308502,"tuhé znečišťující látky (TZL)",0.0010
2023,721308502,"těkavé organické látky (VOC)",1.0340
2023,721308782,"těkavé organické látky (VOC)",0.3030
2023,721308792,"oxid uhelnatý (CO)",15.2920
2023,721308792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",9.5090
2023,721309072,"tuhé znečišťující látky (TZL)",0.0160
2023,721309112,"tuhé znečišťující látky (TZL)",0.0240
2023,721330073,"oxid uhelnatý (CO)",0.0240
2023,721330073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1050
2023,721330083,"oxid uhelnatý (CO)",0.30
2023,721330083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3150
2023,721330123,"těkavé organické látky (VOC)",1.2710
2023,721330143,"oxid uhelnatý (CO)",0.0760
2023,721330143,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0570
2023,721330143,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,721330143,"tuhé znečišťující látky (TZL)",0.0010
2023,721330143,"těkavé organické látky (VOC)",0.0030
2023,721330441,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.3570
2023,721330441,"tuhé znečišťující látky (TZL)",0.0110
2023,721330441,"těkavé organické látky (VOC)",0.3390
2023,721330471,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",3.5710
2023,721330471,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",4.5870
2023,721330471,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.3310
2023,721330471,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.36
2023,721330471,"oxid uhelnatý (CO)",112.4180
2023,721330471,"oxid uhličitý",205122.56
2023,721330471,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",110.5730
2023,721330471,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",9.1010
2023,721330471,"rtuť",0.0006
2023,721330471,"tuhé znečišťující látky (TZL)",2.5740
2023,721330733,"těkavé organické látky (VOC)",1.1220
2023,721367342,"tuhé znečišťující látky (TZL)",0.03
2023,721367372,"tuhé znečišťující látky (TZL)",0.0660
2023,721367472,"oxid uhelnatý (CO)",0.0020
2023,721367472,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0430
2023,721367492,"tuhé znečišťující látky (TZL)",0.0180
2023,721367622,"oxid uhelnatý (CO)",0
2023,721367622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2023,721367622,"těkavé organické látky (VOC)",0.97
2023,721367692,"tuhé znečišťující látky (TZL)",0.5810
2023,721367902,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0030
2023,721367902,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.16
2023,721367902,"tuhé znečišťující látky (TZL)",0.0080
2023,721367912,"oxid uhelnatý (CO)",0
2023,721367912,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,721367912,"tuhé znečišťující látky (TZL)",0.0010
2023,721367912,"těkavé organické látky (VOC)",3.8690
2023,721368102,"těkavé organické látky (VOC)",0.0230
2023,721370182,"oxid uhelnatý (CO)",0
2023,721370182,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0040
2023,721370182,"těkavé organické látky (VOC)",0.95
2023,721370192,"oxid uhelnatý (CO)",0.1870
2023,721370192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.49
2023,721370192,"tuhé znečišťující látky (TZL)",0.0910
2023,721370212,"těkavé organické látky (VOC)",2.43
2023,721370222,"organické látky vyjádřené jako celkový organický uhlík (TOC)",7.3130
2023,721370222,"tuhé znečišťující látky (TZL)",0
2023,721370222,"těkavé organické látky (VOC)",4.9590
2023,721370252,"tuhé znečišťující látky (TZL)",0.31
2023,721370282,"styren",0.90
2023,721370302,"oxid uhelnatý (CO)",1.0730
2023,721370302,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2023,721370302,"tuhé znečišťující látky (TZL)",0.2920
2023,721370322,"tuhé znečišťující látky (TZL)",0.0140
2023,721370452,"těkavé organické látky (VOC)",1.42
2023,721380013,"tuhé znečišťující látky (TZL)",0.2410
2023,721400013,"oxid uhelnatý (CO)",1.57
2023,721400013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.57
2023,721470023,"tuhé znečišťující látky (TZL)",0.0520
2023,721590093,"oxid uhelnatý (CO)",0.0040
2023,721590093,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0860
2023,721590093,"těkavé organické látky (VOC)",0.0530
2023,721590751,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.21
2023,721590751,"oxid uhelnatý (CO)",0.0040
2023,721590751,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.02
2023,721590751,"tuhé znečišťující látky (TZL)",0.2140
2023,721590751,"těkavé organické látky (VOC)",1.4780
2023,721590851,"tuhé znečišťující látky (TZL)",0.2110
2023,721590851,"těkavé organické látky (VOC)",12.7860
2023,721620353,"oxid uhelnatý (CO)",0.0040
2023,721620353,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0960
2023,721620353,"těkavé organické látky (VOC)",0.1530
2023,721680001,"těkavé organické látky (VOC)",0.1740
2023,721930043,"tuhé znečišťující látky (TZL)",2.8320
2023,721930831,"diethylamin",0
2023,721930831,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.6030
2023,721930831,"oxid uhelnatý (CO)",0.01
2023,721930831,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0720
2023,721930831,"tuhé znečišťující látky (TZL)",2.2420
2023,721931211,"tuhé znečišťující látky (TZL)",0.0880
2023,721931211,"těkavé organické látky (VOC)",11.0590
2023,721980013,"tuhé znečišťující látky (TZL)",0.1180
2023,721980093,"tuhé znečišťující látky (TZL)",0.0240
2023,721980141,"oxid uhelnatý (CO)",0.0020
2023,721980141,"tuhé znečišťující látky (TZL)",0.0960
2023,721980141,"těkavé organické látky (VOC)",0.94
2023,721980143,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0360
2023,721980143,"těkavé organické látky (VOC)",0.0120
2023,721980203,"těkavé organické látky (VOC)",0.1160
2023,721980223,"těkavé organické látky (VOC)",0.19
2023,721980233,"tuhé znečišťující látky (TZL)",0.0010
2023,721980233,"těkavé organické látky (VOC)",1.2360
2023,721980243,"těkavé organické látky (VOC)",2.7240
2023,721980313,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.09
2023,721980313,"tuhé znečišťující látky (TZL)",0.0470
2023,721980413,"tuhé znečišťující látky (TZL)",2.1560
2023,721980421,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0160
2023,721980421,"oxid uhelnatý (CO)",0.2190
2023,721980421,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.9060
2023,721980421,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0070
2023,721980421,"tuhé znečišťující látky (TZL)",0.0130
2023,721980443,"těkavé organické látky (VOC)",5.8970
2023,721980453,"těkavé organické látky (VOC)",0.0440
2023,721980493,"tuhé znečišťující látky (TZL)",0.3930
2023,721980523,"oxid uhelnatý (CO)",0.0980
2023,721980523,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1670
2023,721980523,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2023,721980523,"tuhé znečišťující látky (TZL)",0.0240
2023,721980543,"tuhé znečišťující látky (TZL)",0.1040
2023,721980591,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",1.0120
2023,721980591,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.3240
2023,721980591,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.2850
2023,721980591,"organické sloučeniny chloru vyjádřené jako chlor (Cl)",0.3110
2023,721980591,"oxid uhelnatý (CO)",0.0830
2023,721980591,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2040
2023,721980591,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0530
2023,721980591,"styren",11.90298278
2023,721980591,"tuhé znečišťující látky (TZL)",0.43
2023,721980591,"zinek",0.001953
2023,721980633,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",1.0920
2023,721980633,"antimon",0.007338
2023,721980633,"arsen",0.007338
2023,721980633,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.687981
2023,721980633,"chrom (bez šestimocného chromu)",0.010702
2023,721980633,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.162058
2023,721980633,"kadmium",0.000734
2023,721980633,"kobalt (Co)",0.001468
2023,721980633,"mangan",0.019875
2023,721980633,"měď",0.107019
2023,721980633,"nikl",0.029965
2023,721980633,"olovo",0.010090
2023,721980633,"oxid uhelnatý (CO)",80.3030
2023,721980633,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",223.3350
2023,721980633,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",518.08
2023,721980633,"polychlorované bifenyly (PCB)",0.000000164014
2023,721980633,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000002508
2023,721980633,"polycyklické aromatické uhlovodíky (PAU)",0.000251
2023,721980633,"rtuť",0.019508
2023,721980633,"selen",0.008867
2023,721980633,"thallium",0.007338
2023,721980633,"tuhé znečišťující látky (TZL)",7.0560
2023,721980633,"vanad",0.007338
2023,721980633,"zinek",0.749134
2023,721980653,"tuhé znečišťující látky (TZL)",0.6040
2023,721980673,"tuhé znečišťující látky (TZL)",0.3740
2023,721980713,"tuhé znečišťující látky (TZL)",8.32
2023,721980723,"tuhé znečišťující látky (TZL)",1.25
2023,721980741,"oxid uhelnatý (CO)",0.0040
2023,721980741,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0170
2023,721980741,"tuhé znečišťující látky (TZL)",0.0380
2023,721980741,"těkavé organické látky (VOC)",1.5750
2023,721980763,"těkavé organické látky (VOC)",0.6040
2023,721980793,"tuhé znečišťující látky (TZL)",11.9540
2023,721980803,"tuhé znečišťující látky (TZL)",6.1270
2023,721980823,"tuhé znečišťující látky (TZL)",0.0470
2023,721980833,"tuhé znečišťující látky (TZL)",3.2490
2023,721980843,"tuhé znečišťující látky (TZL)",0.6180
2023,721980883,"tuhé znečišťující látky (TZL)",0.19
2023,721980993,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0770
2023,721980993,"tuhé znečišťující látky (TZL)",0.01
2023,721980993,"těkavé organické látky (VOC)",0.1910
2023,721988061,"tuhé znečišťující látky (TZL)",0.0140
2023,721988061,"těkavé organické látky (VOC)",2.1390
2023,721988153,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0740
2023,721988153,"kyselina sírová",0.0050
2023,721988153,"tuhé znečišťující látky (TZL)",0.0310
2023,721988173,"tuhé znečišťující látky (TZL)",2.62
2023,721988223,"tuhé znečišťující látky (TZL)",0
2023,721988273,"tuhé znečišťující látky (TZL)",0.0150
2023,721988293,"tuhé znečišťující látky (TZL)",0
2023,721988393,"těkavé organické látky (VOC)",0.6880
2023,722040073,"tuhé znečišťující látky (TZL)",0.0230
2023,722040093,"tuhé znečišťující látky (TZL)",1.06
2023,722040153,"tuhé znečišťující látky (TZL)",1.7690
2023,722048053,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.2660
2023,722048053,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.1670
2023,722048053,"organické sloučeniny chloru vyjádřené jako chlor (Cl)",0.1620
2023,722048053,"oxid uhelnatý (CO)",0.2830
2023,722048053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3240
2023,722048053,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0320
2023,722048053,"tuhé znečišťující látky (TZL)",0.2620
2023,722048053,"zinek",0.007640
2023,722120081,"oxid uhelnatý (CO)",0.0760
2023,722120081,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6880
2023,722120081,"tuhé znečišťující látky (TZL)",0.12
2023,722120081,"těkavé organické látky (VOC)",0.9830
2023,722240163,"těkavé organické látky (VOC)",0.5220
2023,722240173,"tuhé znečišťující látky (TZL)",0.0090
2023,722240193,"oxid uhelnatý (CO)",0.0050
2023,722240193,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0120
2023,722240193,"tuhé znečišťující látky (TZL)",0
2023,722240193,"těkavé organické látky (VOC)",13.3580
2023,722240273,"těkavé organické látky (VOC)",1.6630
2023,722240283,"těkavé organické látky (VOC)",3.0930
2023,722248051,"antimon",0.0001358010
2023,722248051,"arsen",0.0000679006
2023,722248051,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0230862180
2023,722248051,"chrom (bez šestimocného chromu)",0.0001018510
2023,722248051,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.00611058
2023,722248051,"kadmium",0.0001358010
2023,722248051,"kobalt (Co)",0.0000271603
2023,722248051,"mangan",0.0015345540
2023,722248051,"měď",0.0001493810
2023,722248051,"nikl",0.0001561710
2023,722248051,"olovo",0.0001018510
2023,722248051,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.02
2023,722248051,"oxid uhelnatý (CO)",0.1810
2023,722248051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.8970
2023,722248051,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1780
2023,722248051,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000000748
2023,722248051,"rtuť",0.0000889498
2023,722248051,"thallium",0.0001358010
2023,722248051,"tuhé znečišťující látky (TZL)",0.02
2023,722248051,"vanad",0.0000135801
2023,722248153,"oxid uhelnatý (CO)",0.0080
2023,722248153,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2023,722248153,"těkavé organické látky (VOC)",1.4180
2023,722330581,"tuhé znečišťující látky (TZL)",0.1020
2023,722330581,"těkavé organické látky (VOC)",5.9940
2023,722340013,"oxid uhelnatý (CO)",0.0350
2023,722340013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3420
2023,722340033,"oxid uhelnatý (CO)",0.0080
2023,722340033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0330
2023,722340033,"těkavé organické látky (VOC)",0.8760
2023,722360023,"jiné znečišťující látky a jejich směsi výše neuvedené",0.0050
2023,722360023,"kyselina sírová",0.01
2023,722360023,"tuhé znečišťující látky (TZL)",0.0160
2023,722360023,"těkavé organické látky (VOC)",4.5250
2023,722360033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1120
2023,722360033,"oxid uhelnatý (CO)",0.0570
